mono,model,id,mono_error
2.8574166,1.8767484,dsgdb9nsd_129352,0.030473413
3.0382967,2.557143,dsgdb9nsd_129282,0.0356028
2.249294,1.8001853,dsgdb9nsd_128494,0.032378748
2.6017478,2.0294251,dsgdb9nsd_130234,0.032378748
2.659245,1.6547107,dsgdb9nsd_129456,0.032378748
1.6585993,1.3370593,dsgdb9nsd_133487,0.028806241
2.2440166,1.8720988,dsgdb9nsd_133563,0.032378748
3.256462,1.7758824,dsgdb9nsd_131256,0.032378748
2.0954285,1.7240671,dsgdb9nsd_132074,0.0356028
2.9762888,1.4442061,dsgdb9nsd_128263,0.029133424
3.410929,1.6185226,dsgdb9nsd_129059,0.027166972
1.7982821,1.4940267,dsgdb9nsd_132156,0.027166972
3.2974434,2.8232372,dsgdb9nsd_129784,0.027166972
2.2206829,1.728701,dsgdb9nsd_128431,0.025937732
3.1401653,2.1673753,dsgdb9nsd_130348,0.029133424
3.2767928,2.804363,dsgdb9nsd_130112,0.024387008
2.3469896,2.3546782,dsgdb9nsd_130904,0.024387008
1.9603556,1.8216538,dsgdb9nsd_133345,0.024387008
3.0621104,1.8088667,dsgdb9nsd_128519,0.024621861
1.725858,1.5917919,dsgdb9nsd_133410,0.024387008
2.9767368,1.7187508,dsgdb9nsd_131922,0.024387008
2.3562028,1.7771013,dsgdb9nsd_131258,0.027166972
2.8532276,1.8110836,dsgdb9nsd_127353,0.027429055
2.8452957,1.9956123,dsgdb9nsd_129330,0.027166972
2.466735,1.9531134,dsgdb9nsd_130131,0.029133424
3.417675,2.4252849,dsgdb9nsd_129031,0.024387008
2.0789714,1.5019075,dsgdb9nsd_132495,0.027429055
2.3316667,3.1659455,dsgdb9nsd_130407,0.025937732
3.2987578,1.912215,dsgdb9nsd_128090,0.024621861
2.144411,1.4978397,dsgdb9nsd_128270,0.023452196
3.0221922,1.5320636,dsgdb9nsd_130039,0.027429055
2.6724455,1.6562696,dsgdb9nsd_129452,0.027166972
2.3178535,2.3097873,dsgdb9nsd_127019,0.025937732
2.4689682,2.2149026,dsgdb9nsd_133020,0.027429055
3.2006109,1.8289843,dsgdb9nsd_133331,0.024387008
3.250596,4.0424848,dsgdb9nsd_127908,0.027166972
3.2234209,1.9859034,dsgdb9nsd_131402,0.027166972
1.6478175,1.3098265,dsgdb9nsd_132311,0.027166972
2.568785,1.5898583,dsgdb9nsd_127491,0.024621861
2.8735662,2.6289623,dsgdb9nsd_127364,0.027429055
2.7572994,1.8511504,dsgdb9nsd_131063,0.027429055
2.0133832,1.2191647,dsgdb9nsd_133063,0.024621861
2.336452,1.963147,dsgdb9nsd_130707,0.029133424
1.3674031,2.2679162,dsgdb9nsd_132895,0.024846295
3.3941252,2.7388313,dsgdb9nsd_130513,0.027166972
3.8942552,1.9875257,dsgdb9nsd_127814,0.027166972
2.606944,2.1907103,dsgdb9nsd_131330,0.024387008
4.079622,1.9128796,dsgdb9nsd_131499,0.027429055
3.9948525,2.0711923,dsgdb9nsd_131582,0.024387008
2.066218,1.5165805,dsgdb9nsd_131879,0.027429055
1.7307086,1.7773198,dsgdb9nsd_132144,0.027429055
2.4684381,2.7164369,dsgdb9nsd_130768,0.027166972
2.540118,1.8502469,dsgdb9nsd_127219,0.025937732
3.4035707,1.7870016,dsgdb9nsd_128997,0.027166972
2.3933723,1.5339417,dsgdb9nsd_132739,0.027429055
1.9864216,1.4903065,dsgdb9nsd_133440,0.024846295
2.1501546,1.3427312,dsgdb9nsd_126735,0.024621861
2.7334306,1.7898835,dsgdb9nsd_128585,0.027429055
2.5769224,1.7597636,dsgdb9nsd_128942,0.029133424
4.5325418,1.7950454,dsgdb9nsd_127836,0.024621861
2.7867877,1.8112507,dsgdb9nsd_127534,0.023452196
2.5930715,1.741677,dsgdb9nsd_127061,0.022405654
2.6286793,1.848989,dsgdb9nsd_129830,0.027429055
2.3699305,1.7547336,dsgdb9nsd_128492,0.025937732
2.2332451,1.9841224,dsgdb9nsd_132777,0.027429055
2.5400553,1.4869571,dsgdb9nsd_130446,0.024621861
2.2999747,1.4738543,dsgdb9nsd_127652,0.027429055
1.6425664,1.433205,dsgdb9nsd_132974,0.027429055
2.9182503,2.29049,dsgdb9nsd_130017,0.027166972
2.9355173,2.5873609,dsgdb9nsd_126914,0.025937732
2.6075346,1.4596912,dsgdb9nsd_127376,0.024621861
2.4651992,2.21471,dsgdb9nsd_127497,0.029133424
2.9955266,4.1592574,dsgdb9nsd_133865,0.023452196
3.337954,2.425824,dsgdb9nsd_127803,0.027429055
3.4616263,2.2142825,dsgdb9nsd_131078,0.027166972
2.6479607,1.874374,dsgdb9nsd_130099,0.024387008
2.4105937,1.4001087,dsgdb9nsd_126990,0.023452196
3.1841028,2.586442,dsgdb9nsd_127365,0.029133424
1.4533541,1.1128218,dsgdb9nsd_133624,0.024621861
2.6039822,2.0522752,dsgdb9nsd_127035,0.023452196
2.6844413,1.8078234,dsgdb9nsd_131916,0.027166972
3.7256272,5.3659215,dsgdb9nsd_133847,0.024621861
2.7209244,1.8259916,dsgdb9nsd_130373,0.025937732
1.271954,1.5272624,dsgdb9nsd_133533,0.024621861
1.3559034,1.4521742,dsgdb9nsd_132667,0.027166972
1.3791605,1.6379541,dsgdb9nsd_132928,0.024387008
3.6315367,1.9174165,dsgdb9nsd_130368,0.029133424
2.683512,1.8234304,dsgdb9nsd_127624,0.025937732
2.5359454,2.4580212,dsgdb9nsd_131463,0.027429055
2.4023144,2.1293592,dsgdb9nsd_130894,0.027166972
2.596092,1.7495241,dsgdb9nsd_130543,0.024387008
3.5435221,10.444818,dsgdb9nsd_130339,0.029133424
2.3657887,1.638513,dsgdb9nsd_130645,0.027429055
