r1,r2,ang,level,atom_index,atom,scheme,value
1.0,1.158,138.947,hf,0,C,MK,0.8414299395
1.0,1.158,138.947,hf,1,O,MK,-0.3265202281
1.0,1.158,138.947,hf,2,O,MK,-0.5149097114
1.0,1.158,138.947,hf,0,C,CM5,0.5206264502
1.0,1.158,138.947,hf,1,O,CM5,-0.202188631
1.0,1.158,138.947,hf,2,O,CM5,-0.3184378192
1.0,1.158,138.947,hf,0,C,MBIS,1.2272485985
1.0,1.158,138.947,hf,1,O,MBIS,-0.5316682725
1.0,1.158,138.947,hf,2,O,MBIS,-0.6955803261
1.0,1.158,138.947,hf,0,C,MBIS_raw,1.22725536
1.0,1.158,138.947,hf,1,O,MBIS_raw,-0.53165618
1.0,1.158,138.947,hf,2,O,MBIS_raw,-0.695568
1.0,1.158,138.947,mp2,0,C,Hirshfeld,0.4150938603
1.0,1.158,138.947,mp2,1,O,Hirshfeld,-0.1392387144
1.0,1.158,138.947,mp2,2,O,Hirshfeld,-0.2758551459
1.0,1.158,138.947,mp2,0,C,VDD,0.4509836286
1.0,1.158,138.947,mp2,1,O,VDD,-0.1392288588
1.0,1.158,138.947,mp2,2,O,VDD,-0.3117547698
1.0,1.158,138.947,mp2,0,C,Becke,0.7229771525
1.0,1.158,138.947,mp2,1,O,Becke,-0.2653311123
1.0,1.158,138.947,mp2,2,O,Becke,-0.4576460402
1.0,1.158,138.947,mp2,0,C,ADCH,0.7229439164
1.0,1.158,138.947,mp2,1,O,ADCH,-0.2653790591
1.0,1.158,138.947,mp2,2,O,ADCH,-0.4575648573
1.0,1.158,138.947,mp2,0,C,CHELPG,0.8980547753
1.0,1.158,138.947,mp2,1,O,CHELPG,-0.3576346889
1.0,1.158,138.947,mp2,2,O,CHELPG,-0.5404200863
1.0,1.158,138.947,mp2,0,C,MK,0.8414299395
1.0,1.158,138.947,mp2,1,O,MK,-0.3265202281
1.0,1.158,138.947,mp2,2,O,MK,-0.5149097114
1.0,1.158,138.947,mp2,0,C,CM5,0.5206264502
1.0,1.158,138.947,mp2,1,O,CM5,-0.202188631
1.0,1.158,138.947,mp2,2,O,CM5,-0.3184378192
1.0,1.158,138.947,mp2,0,C,MBIS,1.2272485985
1.0,1.158,138.947,mp2,1,O,MBIS,-0.5316682725
1.0,1.158,138.947,mp2,2,O,MBIS,-0.6955803261
1.0,1.158,138.947,mp2,0,C,MBIS_raw,1.22725536
1.0,1.158,138.947,mp2,1,O,MBIS_raw,-0.53165618
1.0,1.158,138.947,mp2,2,O,MBIS_raw,-0.695568
1.0,1.184,138.947,hf,0,C,Hirshfeld,0.4154564913
1.0,1.184,138.947,hf,1,O,Hirshfeld,-0.1295309288
1.0,1.184,138.947,hf,2,O,Hirshfeld,-0.2859255625
1.0,1.184,138.947,hf,0,C,VDD,0.4510235519
1.0,1.184,138.947,hf,1,O,VDD,-0.127385304
1.0,1.184,138.947,hf,2,O,VDD,-0.3236382478
1.0,1.184,138.947,hf,0,C,Becke,0.7132704313
1.0,1.184,138.947,hf,1,O,Becke,-0.2480707102
1.0,1.184,138.947,hf,2,O,Becke,-0.4651997211
1.0,1.184,138.947,hf,0,C,ADCH,0.7132366573
1.0,1.184,138.947,hf,1,O,ADCH,-0.2481307784
1.0,1.184,138.947,hf,2,O,ADCH,-0.4651058789
1.0,1.184,138.947,hf,0,C,CHELPG,0.8829665447
1.0,1.184,138.947,hf,1,O,CHELPG,-0.3379816412
1.0,1.184,138.947,hf,2,O,CHELPG,-0.5449849035
1.0,1.184,138.947,hf,0,C,MK,0.8290700119
1.0,1.184,138.947,hf,1,O,MK,-0.3077718766
1.0,1.184,138.947,hf,2,O,MK,-0.5212981353
1.0,1.184,138.947,hf,0,C,CM5,0.518336283
1.0,1.184,138.947,hf,1,O,CM5,-0.1924808788
1.0,1.184,138.947,hf,2,O,CM5,-0.3258554041
1.0,1.184,138.947,hf,0,C,MBIS,1.2081186464
1.0,1.184,138.947,hf,1,O,MBIS,-0.5115282421
1.0,1.184,138.947,hf,2,O,MBIS,-0.6965904042
1.0,1.184,138.947,hf,0,C,MBIS_raw,1.20812606
1.0,1.184,138.947,hf,1,O,MBIS_raw,-0.51151507
1.0,1.184,138.947,hf,2,O,MBIS_raw,-0.69657695
1.0,1.184,138.947,mp2,0,C,Hirshfeld,0.4154564913
1.0,1.184,138.947,mp2,1,O,Hirshfeld,-0.1295309288
1.0,1.184,138.947,mp2,2,O,Hirshfeld,-0.2859255625
1.0,1.184,138.947,mp2,0,C,VDD,0.4510235519
1.0,1.184,138.947,mp2,1,O,VDD,-0.127385304
1.0,1.184,138.947,mp2,2,O,VDD,-0.3236382478
1.0,1.184,138.947,mp2,0,C,Becke,0.7132704313
1.0,1.184,138.947,mp2,1,O,Becke,-0.2480707102
1.0,1.184,138.947,mp2,2,O,Becke,-0.4651997211
1.0,1.184,138.947,mp2,0,C,ADCH,0.7132366573
1.0,1.184,138.947,mp2,1,O,ADCH,-0.2481307784
1.0,1.184,138.947,mp2,2,O,ADCH,-0.4651058789
1.0,1.184,138.947,mp2,0,C,CHELPG,0.8829665447
1.0,1.184,138.947,mp2,1,O,CHELPG,-0.3379816412
1.0,1.184,138.947,mp2,2,O,CHELPG,-0.5449849035
1.0,1.184,138.947,mp2,0,C,MK,0.8290700119
1.0,1.184,138.947,mp2,1,O,MK,-0.3077718766
1.0,1.184,138.947,mp2,2,O,MK,-0.5212981353
1.0,1.184,138.947,mp2,0,C,CM5,0.518336283
1.0,1.184,138.947,mp2,1,O,CM5,-0.1924808788
1.0,1.184,138.947,mp2,2,O,CM5,-0.3258554041
1.0,1.184,138.947,mp2,0,C,MBIS,1.2081186464
1.0,1.184,138.947,mp2,1,O,MBIS,-0.5115282421
1.0,1.184,138.947,mp2,2,O,MBIS,-0.6965904042
1.0,1.184,138.947,mp2,0,C,MBIS_raw,1.20812606
1.0,1.184,138.947,mp2,1,O,MBIS_raw,-0.51151507
1.0,1.184,138.947,mp2,2,O,MBIS_raw,-0.69657695
1.0,1.211,138.947,hf,0,C,Hirshfeld,0.4155194123
1.0,1.211,138.947,hf,1,O,Hirshfeld,-0.1198854558
1.0,1.211,138.947,hf,2,O,Hirshfeld,-0.2956339565
1.0,1.211,138.947,hf,0,C,VDD,0.4514954269
1.0,1.211,138.947,hf,1,O,VDD,-0.1171650147
1.0,1.211,138.947,hf,2,O,VDD,-0.3343304122
1.0,1.211,138.947,hf,0,C,Becke,0.7022559835
1.0,1.211,138.947,hf,1,O,Becke,-0.2307561732
1.0,1.211,138.947,hf,2,O,Becke,-0.4714998103
1.0,1.211,138.947,hf,0,C,ADCH,0.7022254619
1.0,1.211,138.947,hf,1,O,ADCH,-0.2308316506
1.0,1.211,138.947,hf,2,O,ADCH,-0.4713938112
1.0,1.211,138.947,hf,0,C,CHELPG,0.8664016357
1.0,1.211,138.947,hf,1,O,CHELPG,-0.3185644066
1.0,1.211,138.947,hf,2,O,CHELPG,-0.5478372291
1.0,1.211,138.947,hf,0,C,MK,0.8152285259
1.0,1.211,138.947,hf,1,O,MK,-0.2887979152
1.0,1.211,138.947,hf,2,O,MK,-0.5264306107
1.0,1.211,138.947,hf,0,C,CM5,0.5158191637
1.0,1.211,138.947,hf,1,O,CM5,-0.1828354439
1.0,1.211,138.947,hf,2,O,CM5,-0.3329837199
1.0,1.211,138.947,hf,0,C,MBIS,1.1874791756
1.0,1.211,138.947,hf,1,O,MBIS,-0.4911940365
1.0,1.211,138.947,hf,2,O,MBIS,-0.6962851391
1.0,1.211,138.947,hf,0,C,MBIS_raw,1.18748495
1.0,1.211,138.947,hf,1,O,MBIS_raw,-0.49118385
1.0,1.211,138.947,hf,2,O,MBIS_raw,-0.6962747
1.0,1.211,138.947,mp2,0,C,Hirshfeld,0.4155194123
1.0,1.211,138.947,mp2,1,O,Hirshfeld,-0.1198854558
1.0,1.211,138.947,mp2,2,O,Hirshfeld,-0.2956339565
1.0,1.211,138.947,mp2,0,C,VDD,0.4514954269
1.0,1.211,138.947,mp2,1,O,VDD,-0.1171650147
1.0,1.211,138.947,mp2,2,O,VDD,-0.3343304122
1.0,1.211,138.947,mp2,0,C,Becke,0.7022559835
1.0,1.211,138.947,mp2,1,O,Becke,-0.2307561732
1.0,1.211,138.947,mp2,2,O,Becke,-0.4714998103
1.0,1.211,138.947,mp2,0,C,ADCH,0.7022254619
1.0,1.211,138.947,mp2,1,O,ADCH,-0.2308316506
1.0,1.211,138.947,mp2,2,O,ADCH,-0.4713938112
1.0,1.211,138.947,mp2,0,C,CHELPG,0.8664016357
1.0,1.211,138.947,mp2,1,O,CHELPG,-0.3185644066
1.0,1.211,138.947,mp2,2,O,CHELPG,-0.5478372291
1.0,1.211,138.947,mp2,0,C,MK,0.8152285259
1.0,1.211,138.947,mp2,1,O,MK,-0.2887979152
1.0,1.211,138.947,mp2,2,O,MK,-0.5264306107
1.0,1.211,138.947,mp2,0,C,CM5,0.5158191637
1.0,1.211,138.947,mp2,1,O,CM5,-0.1828354439
1.0,1.211,138.947,mp2,2,O,CM5,-0.3329837199
1.0,1.211,138.947,mp2,0,C,MBIS,1.1874791756
1.0,1.211,138.947,mp2,1,O,MBIS,-0.4911940365
1.0,1.211,138.947,mp2,2,O,MBIS,-0.6962851391
1.0,1.211,138.947,mp2,0,C,MBIS_raw,1.18748495
1.0,1.211,138.947,mp2,1,O,MBIS_raw,-0.49118385
1.0,1.211,138.947,mp2,2,O,MBIS_raw,-0.6962747
1.0,1.237,138.947,hf,0,C,Hirshfeld,0.4152074112
1.0,1.237,138.947,hf,1,O,Hirshfeld,-0.1110465096
1.0,1.237,138.947,hf,2,O,Hirshfeld,-0.3041609016
1.0,1.237,138.947,hf,0,C,VDD,0.4509046484
1.0,1.237,138.947,hf,1,O,VDD,-0.1065743215
1.0,1.237,138.947,hf,2,O,VDD,-0.344330327
1.0,1.237,138.947,hf,0,C,Becke,0.6906661618
1.0,1.237,138.947,hf,1,O,Becke,-0.2146485122
1.0,1.237,138.947,hf,2,O,Becke,-0.4760176497
1.0,1.237,138.947,hf,0,C,ADCH,0.6906418928
1.0,1.237,138.947,hf,1,O,ADCH,-0.214737905
1.0,1.237,138.947,hf,2,O,ADCH,-0.4759039877
1.0,1.237,138.947,hf,0,C,CHELPG,0.8510878033
1.0,1.237,138.947,hf,1,O,CHELPG,-0.3009599512
1.0,1.237,138.947,hf,2,O,CHELPG,-0.5501278521
1.0,1.237,138.947,hf,0,C,MK,0.8003068353
1.0,1.237,138.947,hf,1,O,MK,-0.2705719458
1.0,1.237,138.947,hf,2,O,MK,-0.5297348895
1.0,1.237,138.947,hf,0,C,CM5,0.5131803661
1.0,1.237,138.947,hf,1,O,CM5,-0.1739965306
1.0,1.237,138.947,hf,2,O,CM5,-0.3391838355
1.0,1.237,138.947,hf,0,C,MBIS,1.1668071817
1.0,1.237,138.947,hf,1,O,MBIS,-0.4721891007
1.0,1.237,138.947,hf,2,O,MBIS,-0.694618081
1.0,1.237,138.947,hf,0,C,MBIS_raw,1.16681011
1.0,1.237,138.947,hf,1,O,MBIS_raw,-0.47218397
1.0,1.237,138.947,hf,2,O,MBIS_raw,-0.69461282
1.0,1.237,138.947,mp2,0,C,Hirshfeld,0.4152074112
1.0,1.237,138.947,mp2,1,O,Hirshfeld,-0.1110465096
1.0,1.237,138.947,mp2,2,O,Hirshfeld,-0.3041609016
1.0,1.237,138.947,mp2,0,C,VDD,0.4509046484
1.0,1.237,138.947,mp2,1,O,VDD,-0.1065743215
1.0,1.237,138.947,mp2,2,O,VDD,-0.344330327
1.0,1.237,138.947,mp2,0,C,Becke,0.6906661618
1.0,1.237,138.947,mp2,1,O,Becke,-0.2146485122
1.0,1.237,138.947,mp2,2,O,Becke,-0.4760176497
1.0,1.237,138.947,mp2,0,C,ADCH,0.6906418928
1.0,1.237,138.947,mp2,1,O,ADCH,-0.214737905
1.0,1.237,138.947,mp2,2,O,ADCH,-0.4759039877
1.0,1.237,138.947,mp2,0,C,CHELPG,0.8510878033
1.0,1.237,138.947,mp2,1,O,CHELPG,-0.3009599512
1.0,1.237,138.947,mp2,2,O,CHELPG,-0.5501278521
1.0,1.237,138.947,mp2,0,C,MK,0.8003068353
1.0,1.237,138.947,mp2,1,O,MK,-0.2705719458
1.0,1.237,138.947,mp2,2,O,MK,-0.5297348895
1.0,1.237,138.947,mp2,0,C,CM5,0.5131803661
1.0,1.237,138.947,mp2,1,O,CM5,-0.1739965306
1.0,1.237,138.947,mp2,2,O,CM5,-0.3391838355
1.0,1.237,138.947,mp2,0,C,MBIS,1.1668071817
1.0,1.237,138.947,mp2,1,O,MBIS,-0.4721891007
1.0,1.237,138.947,mp2,2,O,MBIS,-0.694618081
1.0,1.237,138.947,mp2,0,C,MBIS_raw,1.16681011
1.0,1.237,138.947,mp2,1,O,MBIS_raw,-0.47218397
1.0,1.237,138.947,mp2,2,O,MBIS_raw,-0.69461282
1.0,1.263,138.947,hf,0,C,Hirshfeld,0.4144571851
1.0,1.263,138.947,hf,1,O,Hirshfeld,-0.1026794323
1.0,1.263,138.947,hf,2,O,Hirshfeld,-0.3117777528
1.0,1.263,138.947,hf,0,C,VDD,0.4501731223
1.0,1.263,138.947,hf,1,O,VDD,-0.0967552236
1.0,1.263,138.947,hf,2,O,VDD,-0.3534178988
1.0,1.263,138.947,hf,0,C,Becke,0.6780388513
1.0,1.263,138.947,hf,1,O,Becke,-0.1990795973
1.0,1.263,138.947,hf,2,O,Becke,-0.478959254
1.0,1.263,138.947,hf,0,C,ADCH,0.6780204421
1.0,1.263,138.947,hf,1,O,ADCH,-0.1991845659
1.0,1.263,138.947,hf,2,O,ADCH,-0.4788358762
1.0,1.263,138.947,hf,0,C,CHELPG,0.8362418792
1.0,1.263,138.947,hf,1,O,CHELPG,-0.284767503
1.0,1.263,138.947,hf,2,O,CHELPG,-0.5514743762
1.0,1.263,138.947,hf,0,C,MK,0.7848602901
1.0,1.263,138.947,hf,1,O,MK,-0.2534722203
1.0,1.263,138.947,hf,2,O,MK,-0.5313880698
1.0,1.263,138.947,hf,0,C,CM5,0.5102483077
1.0,1.263,138.947,hf,1,O,CM5,-0.1656294905
1.0,1.263,138.947,hf,2,O,CM5,-0.3446188172
1.0,1.263,138.947,hf,0,C,MBIS,1.1453018826
1.0,1.263,138.947,hf,1,O,MBIS,-0.4537662247
1.0,1.263,138.947,hf,2,O,MBIS,-0.6915356579
1.0,1.263,138.947,hf,0,C,MBIS_raw,1.14530226
1.0,1.263,138.947,hf,1,O,MBIS_raw,-0.45376557
1.0,1.263,138.947,hf,2,O,MBIS_raw,-0.69153498
1.0,1.263,138.947,mp2,0,C,Hirshfeld,0.4144571851
1.0,1.263,138.947,mp2,1,O,Hirshfeld,-0.1026794323
1.0,1.263,138.947,mp2,2,O,Hirshfeld,-0.3117777528
1.0,1.263,138.947,mp2,0,C,VDD,0.4501731223
1.0,1.263,138.947,mp2,1,O,VDD,-0.0967552236
1.0,1.263,138.947,mp2,2,O,VDD,-0.3534178988
1.0,1.263,138.947,mp2,0,C,Becke,0.6780388513
1.0,1.263,138.947,mp2,1,O,Becke,-0.1990795973
1.0,1.263,138.947,mp2,2,O,Becke,-0.478959254
1.0,1.263,138.947,mp2,0,C,ADCH,0.6780204421
1.0,1.263,138.947,mp2,1,O,ADCH,-0.1991845659
1.0,1.263,138.947,mp2,2,O,ADCH,-0.4788358762
1.0,1.263,138.947,mp2,0,C,CHELPG,0.8362418792
1.0,1.263,138.947,mp2,1,O,CHELPG,-0.284767503
1.0,1.263,138.947,mp2,2,O,CHELPG,-0.5514743762
1.0,1.263,138.947,mp2,0,C,MK,0.7848602901
1.0,1.263,138.947,mp2,1,O,MK,-0.2534722203
1.0,1.263,138.947,mp2,2,O,MK,-0.5313880698
1.0,1.263,138.947,mp2,0,C,CM5,0.5102483077
1.0,1.263,138.947,mp2,1,O,CM5,-0.1656294905
1.0,1.263,138.947,mp2,2,O,CM5,-0.3446188172
1.0,1.263,138.947,mp2,0,C,MBIS,1.1453018826
1.0,1.263,138.947,mp2,1,O,MBIS,-0.4537662247
1.0,1.263,138.947,mp2,2,O,MBIS,-0.6915356579
1.0,1.263,138.947,mp2,0,C,MBIS_raw,1.14530226
1.0,1.263,138.947,mp2,1,O,MBIS_raw,-0.45376557
1.0,1.263,138.947,mp2,2,O,MBIS_raw,-0.69153498
1.0,1.289,138.947,hf,0,C,Hirshfeld,0.4132039544
1.0,1.289,138.947,hf,1,O,Hirshfeld,-0.094813721
1.0,1.289,138.947,hf,2,O,Hirshfeld,-0.3183902333
1.0,1.289,138.947,hf,0,C,VDD,0.447444673
1.0,1.289,138.947,hf,1,O,VDD,-0.0874433303
1.0,1.289,138.947,hf,2,O,VDD,-0.3600013427
1.0,1.289,138.947,hf,0,C,Becke,0.6643152888
1.0,1.289,138.947,hf,1,O,Becke,-0.1840395172
1.0,1.289,138.947,hf,2,O,Becke,-0.4802757716
1.0,1.289,138.947,hf,0,C,ADCH,0.6643035644
1.0,1.289,138.947,hf,1,O,ADCH,-0.1841617066
1.0,1.289,138.947,hf,2,O,ADCH,-0.4801418578
1.0,1.289,138.947,hf,0,C,CHELPG,0.817439009
1.0,1.289,138.947,hf,1,O,CHELPG,-0.2672536606
1.0,1.289,138.947,hf,2,O,CHELPG,-0.5501853484
1.0,1.289,138.947,hf,0,C,MK,0.7673784575
1.0,1.289,138.947,hf,1,O,MK,-0.2362401266
1.0,1.289,138.947,hf,2,O,MK,-0.5311383309
1.0,1.289,138.947,hf,0,C,CM5,0.5069491791
1.0,1.289,138.947,hf,1,O,CM5,-0.157763822
1.0,1.289,138.947,hf,2,O,CM5,-0.349185357
1.0,1.289,138.947,hf,0,C,MBIS,1.1228162137
1.0,1.289,138.947,hf,1,O,MBIS,-0.4358817231
1.0,1.289,138.947,hf,2,O,MBIS,-0.6869344906
1.0,1.289,138.947,hf,0,C,MBIS_raw,1.12281561
1.0,1.289,138.947,hf,1,O,MBIS_raw,-0.43588276
1.0,1.289,138.947,hf,2,O,MBIS_raw,-0.68693556
1.0,1.289,138.947,mp2,0,C,Hirshfeld,0.4132039544
1.0,1.289,138.947,mp2,1,O,Hirshfeld,-0.094813721
1.0,1.289,138.947,mp2,2,O,Hirshfeld,-0.3183902333
1.0,1.289,138.947,mp2,0,C,VDD,0.447444673
1.0,1.289,138.947,mp2,1,O,VDD,-0.0874433303
1.0,1.289,138.947,mp2,2,O,VDD,-0.3600013427
1.0,1.289,138.947,mp2,0,C,Becke,0.6643152888
1.0,1.289,138.947,mp2,1,O,Becke,-0.1840395172
1.0,1.289,138.947,mp2,2,O,Becke,-0.4802757716
1.0,1.289,138.947,mp2,0,C,ADCH,0.6643035644
1.0,1.289,138.947,mp2,1,O,ADCH,-0.1841617066
1.0,1.289,138.947,mp2,2,O,ADCH,-0.4801418578
1.0,1.289,138.947,mp2,0,C,CHELPG,0.817439009
1.0,1.289,138.947,mp2,1,O,CHELPG,-0.2672536606
1.0,1.289,138.947,mp2,2,O,CHELPG,-0.5501853484
1.0,1.289,138.947,mp2,0,C,MK,0.7673784575
1.0,1.289,138.947,mp2,1,O,MK,-0.2362401266
1.0,1.289,138.947,mp2,2,O,MK,-0.5311383309
1.0,1.289,138.947,mp2,0,C,CM5,0.5069491791
1.0,1.289,138.947,mp2,1,O,CM5,-0.157763822
1.0,1.289,138.947,mp2,2,O,CM5,-0.349185357
1.0,1.289,138.947,mp2,0,C,MBIS,1.1228162137
1.0,1.289,138.947,mp2,1,O,MBIS,-0.4358817231
1.0,1.289,138.947,mp2,2,O,MBIS,-0.6869344906
1.0,1.289,138.947,mp2,0,C,MBIS_raw,1.12281561
1.0,1.289,138.947,mp2,1,O,MBIS_raw,-0.43588276
1.0,1.289,138.947,mp2,2,O,MBIS_raw,-0.68693556
1.0,1.316,138.947,hf,0,C,Hirshfeld,0.4113084916
1.0,1.316,138.947,hf,1,O,Hirshfeld,-0.0872057669
1.0,1.316,138.947,hf,2,O,Hirshfeld,-0.3241027247
1.0,1.316,138.947,hf,0,C,VDD,0.444809584
1.0,1.316,138.947,hf,1,O,VDD,-0.0787591546
1.0,1.316,138.947,hf,2,O,VDD,-0.3660504294
1.0,1.316,138.947,hf,0,C,Becke,0.6488593827
1.0,1.316,138.947,hf,1,O,Becke,-0.1689770566
1.0,1.316,138.947,hf,2,O,Becke,-0.4798823261
1.0,1.316,138.947,hf,0,C,ADCH,0.648847718
1.0,1.316,138.947,hf,1,O,ADCH,-0.1691121388
1.0,1.316,138.947,hf,2,O,ADCH,-0.4797355792
1.0,1.316,138.947,hf,0,C,CHELPG,0.7974345484
1.0,1.316,138.947,hf,1,O,CHELPG,-0.2500009983
1.0,1.316,138.947,hf,2,O,CHELPG,-0.5474335502
1.0,1.316,138.947,hf,0,C,MK,0.7485865466
1.0,1.316,138.947,hf,1,O,MK,-0.2191393289
1.0,1.316,138.947,hf,2,O,MK,-0.5294472178
1.0,1.316,138.947,hf,0,C,CM5,0.5030639237
1.0,1.316,138.947,hf,1,O,CM5,-0.1501559095
1.0,1.316,138.947,hf,2,O,CM5,-0.3529080142
1.0,1.316,138.947,hf,0,C,MBIS,1.0984198244
1.0,1.316,138.947,hf,1,O,MBIS,-0.4179135259
1.0,1.316,138.947,hf,2,O,MBIS,-0.6805062985
1.0,1.316,138.947,hf,0,C,MBIS_raw,1.09842032
1.0,1.316,138.947,hf,1,O,MBIS_raw,-0.41791267
1.0,1.316,138.947,hf,2,O,MBIS_raw,-0.68050542
1.0,1.316,138.947,mp2,0,C,Hirshfeld,0.4113084916
1.0,1.316,138.947,mp2,1,O,Hirshfeld,-0.0872057669
1.0,1.316,138.947,mp2,2,O,Hirshfeld,-0.3241027247
1.0,1.316,138.947,mp2,0,C,VDD,0.444809584
1.0,1.316,138.947,mp2,1,O,VDD,-0.0787591546
1.0,1.316,138.947,mp2,2,O,VDD,-0.3660504294
1.0,1.316,138.947,mp2,0,C,Becke,0.6488593827
1.0,1.316,138.947,mp2,1,O,Becke,-0.1689770566
1.0,1.316,138.947,mp2,2,O,Becke,-0.4798823261
1.0,1.316,138.947,mp2,0,C,ADCH,0.648847718
1.0,1.316,138.947,mp2,1,O,ADCH,-0.1691121388
1.0,1.316,138.947,mp2,2,O,ADCH,-0.4797355792
1.0,1.316,138.947,mp2,0,C,CHELPG,0.7974345484
1.0,1.316,138.947,mp2,1,O,CHELPG,-0.2500009983
1.0,1.316,138.947,mp2,2,O,CHELPG,-0.5474335502
1.0,1.316,138.947,mp2,0,C,MK,0.7485865466
1.0,1.316,138.947,mp2,1,O,MK,-0.2191393289
1.0,1.316,138.947,mp2,2,O,MK,-0.5294472178
1.0,1.316,138.947,mp2,0,C,CM5,0.5030639237
1.0,1.316,138.947,mp2,1,O,CM5,-0.1501559095
1.0,1.316,138.947,mp2,2,O,CM5,-0.3529080142
1.0,1.316,138.947,mp2,0,C,MBIS,1.0984198244
1.0,1.316,138.947,mp2,1,O,MBIS,-0.4179135259
1.0,1.316,138.947,mp2,2,O,MBIS,-0.6805062985
1.0,1.316,138.947,mp2,0,C,MBIS_raw,1.09842032
1.0,1.316,138.947,mp2,1,O,MBIS_raw,-0.41791267
1.0,1.316,138.947,mp2,2,O,MBIS_raw,-0.68050542
1.0,1.342,138.947,hf,0,C,Hirshfeld,0.4088577299
1.0,1.342,138.947,hf,1,O,Hirshfeld,-0.080445354
1.0,1.342,138.947,hf,2,O,Hirshfeld,-0.3284123758
1.0,1.342,138.947,hf,0,C,VDD,0.4411479599
1.0,1.342,138.947,hf,1,O,VDD,-0.0720878415
1.0,1.342,138.947,hf,2,O,VDD,-0.3690601184
1.0,1.342,138.947,hf,0,C,Becke,0.6327963718
1.0,1.342,138.947,hf,1,O,Becke,-0.1550112656
1.0,1.342,138.947,hf,2,O,Becke,-0.4777851062
1.0,1.342,138.947,hf,0,C,ADCH,0.6327795069
1.0,1.342,138.947,hf,1,O,ADCH,-0.1551502144
1.0,1.342,138.947,hf,2,O,ADCH,-0.4776292925
1.0,1.342,138.947,hf,0,C,CHELPG,0.7780515628
1.0,1.342,138.947,hf,1,O,CHELPG,-0.234522852
1.0,1.342,138.947,hf,2,O,CHELPG,-0.5435287107
1.0,1.342,138.947,hf,0,C,MK,0.7303489089
1.0,1.342,138.947,hf,1,O,MK,-0.2034307048
1.0,1.342,138.947,hf,2,O,MK,-0.5269182041
1.0,1.342,138.947,hf,0,C,CM5,0.4988186578
1.0,1.342,138.947,hf,1,O,CM5,-0.1433955195
1.0,1.342,138.947,hf,2,O,CM5,-0.3554231384
1.0,1.342,138.947,hf,0,C,MBIS,1.0739333776
1.0,1.342,138.947,hf,1,O,MBIS,-0.401229385
1.0,1.342,138.947,hf,2,O,MBIS,-0.6727039926
1.0,1.342,138.947,hf,0,C,MBIS_raw,1.07393646
1.0,1.342,138.947,hf,1,O,MBIS_raw,-0.40122413
1.0,1.342,138.947,hf,2,O,MBIS_raw,-0.67269857
1.0,1.342,138.947,mp2,0,C,Hirshfeld,0.4088577299
1.0,1.342,138.947,mp2,1,O,Hirshfeld,-0.080445354
1.0,1.342,138.947,mp2,2,O,Hirshfeld,-0.3284123758
1.0,1.342,138.947,mp2,0,C,VDD,0.4411479599
1.0,1.342,138.947,mp2,1,O,VDD,-0.0720878415
1.0,1.342,138.947,mp2,2,O,VDD,-0.3690601184
1.0,1.342,138.947,mp2,0,C,Becke,0.6327963718
1.0,1.342,138.947,mp2,1,O,Becke,-0.1550112656
1.0,1.342,138.947,mp2,2,O,Becke,-0.4777851062
1.0,1.342,138.947,mp2,0,C,ADCH,0.6327795069
1.0,1.342,138.947,mp2,1,O,ADCH,-0.1551502144
1.0,1.342,138.947,mp2,2,O,ADCH,-0.4776292925
1.0,1.342,138.947,mp2,0,C,CHELPG,0.7780515628
1.0,1.342,138.947,mp2,1,O,CHELPG,-0.234522852
1.0,1.342,138.947,mp2,2,O,CHELPG,-0.5435287107
1.0,1.342,138.947,mp2,0,C,MK,0.7303489089
1.0,1.342,138.947,mp2,1,O,MK,-0.2034307048
1.0,1.342,138.947,mp2,2,O,MK,-0.5269182041
1.0,1.342,138.947,mp2,0,C,CM5,0.4988186578
1.0,1.342,138.947,mp2,1,O,CM5,-0.1433955195
1.0,1.342,138.947,mp2,2,O,CM5,-0.3554231384
1.0,1.342,138.947,mp2,0,C,MBIS,1.0739333776
1.0,1.342,138.947,mp2,1,O,MBIS,-0.401229385
1.0,1.342,138.947,mp2,2,O,MBIS,-0.6727039926
1.0,1.342,138.947,mp2,0,C,MBIS_raw,1.07393646
1.0,1.342,138.947,mp2,1,O,MBIS_raw,-0.40122413
1.0,1.342,138.947,mp2,2,O,MBIS_raw,-0.67269857
1.0,1.368,138.947,hf,0,C,Hirshfeld,0.4057492704
1.0,1.368,138.947,hf,1,O,Hirshfeld,-0.0742679124
1.0,1.368,138.947,hf,2,O,Hirshfeld,-0.331481358
1.0,1.368,138.947,hf,0,C,VDD,0.4360795879
1.0,1.368,138.947,hf,1,O,VDD,-0.064139879
1.0,1.368,138.947,hf,2,O,VDD,-0.3719397089
1.0,1.368,138.947,hf,0,C,Becke,0.6155704435
1.0,1.368,138.947,hf,1,O,Becke,-0.1415783138
1.0,1.368,138.947,hf,2,O,Becke,-0.4739921298
1.0,1.368,138.947,hf,0,C,ADCH,0.6155425654
1.0,1.368,138.947,hf,1,O,ADCH,-0.1417174398
1.0,1.368,138.947,hf,2,O,ADCH,-0.4738251257
1.0,1.368,138.947,hf,0,C,CHELPG,0.7570663216
1.0,1.368,138.947,hf,1,O,CHELPG,-0.2195694564
1.0,1.368,138.947,hf,2,O,CHELPG,-0.5374968653
1.0,1.368,138.947,hf,0,C,MK,0.7099487424
1.0,1.368,138.947,hf,1,O,MK,-0.1879515513
