val_rmse_mean,val_rmse_std,val_mae_mean,val_r2_mean,train_rmse_mean,train_mae_mean,train_r2_mean,n_folds,n_samples,model,scheme,level,atom_index,note
0.006861681014466434,0.00345796813321421,0.003279832737755893,0.9956051743217481,,,,5,510,RandomForest,MBIS,mp2,1,
0.006123445903022063,0.0038253121718732188,0.0025565634180832308,0.9961796554552308,,,,5,510,GradientBoosting,MBIS,mp2,1,
0.24528433726117985,0.27314063082258666,0.17806943313050203,-71.75404760380489,0.18189328408075373,0.1658691255392713,-33.88123217904033,5,510,FlaxMLP,MBIS,mp2,2,
0.00838443960319503,0.008020436384913706,0.0028204618856862785,0.9239857526263086,,,,5,510,KNN,MBIS,mp2,2,
0.06461061510084815,0.0044254766527974335,0.05914069714151389,-2.060036509403134,,,,5,510,SVR,MBIS,mp2,2,
0.009696464818991814,0.006217870927484777,0.0046212606911764705,0.9187080781543404,,,,5,510,DecisionTree,MBIS,mp2,2,
0.007445767181766784,0.006771256298599881,0.0023781239025657103,0.9418604680035919,,,,5,510,RandomForest,MBIS,mp2,2,
0.006945941202837966,0.006955778178342886,0.00229295059578725,0.9451766235492064,,,,5,510,GradientBoosting,MBIS,mp2,2,
0.21013728593005238,0.0445205976709868,0.17590011463111666,-1.5412539650487482,0.20756731190132735,0.1726827138328827,-1.4924197461224675,5,510,FlaxMLP,MBIS_raw,hf,0,
0.009845729819664362,0.004094387690985943,0.005985074555555562,0.9939139740135514,,,,5,510,KNN,MBIS_raw,hf,0,
0.05110045059689898,0.006317972906504981,0.042283439399830425,0.8529971869396646,,,,5,510,SVR,MBIS_raw,hf,0,
0.018056100177426992,0.003531212112526986,0.010704537137254902,0.981027158956292,,,,5,510,DecisionTree,MBIS_raw,hf,0,
0.009583772866944921,0.004632766310797395,0.005073619484313606,0.9939024572070526,,,,5,510,RandomForest,MBIS_raw,hf,0,
0.007812783118203662,0.004662767709001667,0.0035045724200007586,0.9956404947313086,,,,5,510,GradientBoosting,MBIS_raw,hf,0,
0.12528184911517684,0.018922352175790736,0.09902647878781563,-0.19948201408997784,0.1216611007004484,0.09560288969051468,-0.1206136320481205,5,510,FlaxMLP,MBIS_raw,hf,1,
0.007125401327641211,0.0018815879499618484,0.004786784450980389,0.9960015983078805,,,,5,510,KNN,MBIS_raw,hf,1,
0.05727566598760232,0.0017963238711001257,0.05027512125395722,0.7556065453116985,,,,5,510,SVR,MBIS_raw,hf,1,
0.007355470437022844,0.001849418279269426,0.005179566784313726,0.9957254778782832,,,,5,510,DecisionTree,MBIS_raw,hf,1,
0.005061097647600088,0.0017231095554665476,0.002973339185490244,0.9979006292577891,,,,5,510,RandomForest,MBIS_raw,hf,1,
0.004340862170005585,0.0021185873595893807,0.0023418573260594643,0.9983284061515718,,,,5,510,GradientBoosting,MBIS_raw,hf,1,
0.1336478264138132,0.007914001644788077,0.11553697858047665,-12.600986533229115,0.13120416870747403,0.1110916228868967,-12.064011309704485,5,510,FlaxMLP,MBIS_raw,hf,2,
0.00462792754205735,0.0018442633836103983,0.0023841890261437947,0.981555614555222,,,,5,510,KNN,MBIS_raw,hf,2,
0.059787208097008326,0.0012430899288790734,0.053817565812276494,-1.7148931153111597,,,,5,510,SVR,MBIS_raw,hf,2,
0.007293374956313004,0.0020343340174699097,0.004286760862745097,0.9572292735443314,,,,5,510,DecisionTree,MBIS_raw,hf,2,
0.004397404042192116,0.0020490819235218817,0.002001263047549021,0.9827012087181487,,,,5,510,RandomForest,MBIS_raw,hf,2,
0.003869178208024676,0.00224568839811648,0.002157538338222153,0.9854017210942574,,,,5,510,GradientBoosting,MBIS_raw,hf,2,
0.23799364315517496,0.06833879496897627,0.1802907742930953,-2.3412359761764323,0.2071632075241055,0.17375793362188227,-1.5328528706078193,5,510,FlaxMLP,MBIS_raw,mp2,0,
0.015437550308979229,0.01240399794414873,0.006660171385620917,0.9792723121553435,,,,5,510,KNN,MBIS_raw,mp2,0,
0.04910011306221755,0.009667498024740186,0.040675811789836126,0.8614804931422118,,,,5,510,SVR,MBIS_raw,mp2,0,
0.01807858099536174,0.0038890267292789917,0.010704587549019609,0.9808212497972791,,,,5,510,DecisionTree,MBIS_raw,mp2,0,
0.010088599657198018,0.004206039899224638,0.0050788149266665665,0.9934539270216385,,,,5,510,RandomForest,MBIS_raw,mp2,0,
0.008766795834204701,0.00415803359399077,0.0038451459491106723,0.9949155669719936,,,,5,510,GradientBoosting,MBIS_raw,mp2,0,
0.31663855772055155,0.43985861380171587,0.2179453976176915,-19.354942357152897,0.22333504623295553,0.20121266286098266,-5.758822654637978,5,510,FlaxMLP,MBIS_raw,mp2,1,
0.008812551915263058,0.00397423349150192,0.005103733392156863,0.9930622101565924,,,,5,510,KNN,MBIS_raw,mp2,1,
0.054727075844535844,0.0024061543401503716,0.04799710205792576,0.776237108707296,,,,5,510,SVR,MBIS_raw,mp2,1,
0.008905848353132217,0.0027980243422881515,0.0054480995882352935,0.9934050939789912,,,,5,510,DecisionTree,MBIS_raw,mp2,1,
0.0068602676028579794,0.003453169827868921,0.003275575111176522,0.9956096172654787,,,,5,510,RandomForest,MBIS_raw,mp2,1,
0.006074790757169776,0.0038700324369479893,0.0025595301575077395,0.9962024968664963,,,,5,510,GradientBoosting,MBIS_raw,mp2,1,
0.2452847997314349,0.2731415394874307,0.17807209205333857,-71.75856248074338,0.18189536224825573,0.16587170352680328,-33.882808612954946,5,510,FlaxMLP,MBIS_raw,mp2,2,
0.008384231693694538,0.008020231416011186,0.002820497267973858,0.9239858567249906,,,,5,510,KNN,MBIS_raw,mp2,2,
0.06464104160436583,0.0044225395649523476,0.05917592354336289,-2.062853029811735,,,,5,510,SVR,MBIS_raw,mp2,2,
0.009691317579181177,0.006218765110441677,0.0046091546666666644,0.9187760479938156,,,,5,510,DecisionTree,MBIS_raw,mp2,2,
0.007442170792777393,0.00677476207125758,0.0023793267251960614,0.9418662087890628,,,,5,510,RandomForest,MBIS_raw,mp2,2,
0.0069739515693997625,0.0069542191181051404,0.002299199976024423,0.9449381129345754,,,,5,510,GradientBoosting,MBIS_raw,mp2,2,
0.15855983615476485,0.04057562838541399,0.12971512248341016,-0.9237228080255921,0.16160698677317362,0.13471343146154746,-1.0017599663221881,5,510,FlaxMLP,MK,hf,0,
0.006081060818805898,0.0005243191639720837,0.004836361978235297,0.9972800701634187,,,,5,510,KNN,MK,hf,0,
0.04672181286936935,0.0015874383351913454,0.03917916931008789,0.8406241563984794,,,,5,510,SVR,MK,hf,0,
0.009828457919712446,0.000398412511318879,0.008503263441960786,0.9929244165752487,,,,5,510,DecisionTree,MK,hf,0,
0.004841279263229204,0.0003105994607730267,0.003773711572507885,0.9982816869493419,,,,5,510,RandomForest,MK,hf,0,
0.0034160777651642328,0.0003025423753603949,0.0025954222176842517,0.999142874278955,,,,5,510,GradientBoosting,MK,hf,0,
0.09788692505368517,0.03301306747574959,0.08070310106531449,0.24432353698151896,0.09923493203525492,0.0810749573811875,0.23333857847816225,5,510,FlaxMLP,MK,hf,1,
0.0062177614287399156,0.00024284304333903897,0.0047072581043137275,0.9972380581057795,,,,5,510,KNN,MK,hf,1,
0.05589436374254989,0.0020784966863248502,0.0481818613749634,0.7779665903480074,,,,5,510,SVR,MK,hf,1,
0.007058352232589445,0.00019467989719393144,0.005937267670588234,0.9964555197389909,,,,5,510,DecisionTree,MK,hf,1,
0.004134659760710866,0.0003657404991598776,0.003209782842693156,0.9987713772259431,,,,5,510,RandomForest,MK,hf,1,
0.0026627587560466093,0.00014657014389168343,0.002025190440688121,0.9994927851744041,,,,5,510,GradientBoosting,MK,hf,1,
0.09774640524149943,0.02041234634220296,0.08122019587185361,-7.118503359490219,0.09721761414907786,0.08035581332953701,-6.970562428747208,5,510,FlaxMLP,MK,hf,2,
0.0030598231802067303,0.0002062283404439838,0.0021776281241830064,0.9922245752296874,,,,5,510,KNN,MK,hf,2,
0.04617708928398514,0.0021134113394675803,0.040197030957843126,-0.7560482406610026,,,,5,510,SVR,MK,hf,2,
0.004799121044154908,0.0003780853054886472,0.003945877136666667,0.980870166703783,,,,5,510,DecisionTree,MK,hf,2,
0.0027239872051930255,0.0003422391824870608,0.0019131603990754325,0.9938052988904289,,,,5,510,RandomForest,MK,hf,2,
0.0018385010160156079,0.00010844266599484497,0.0014033765737822396,0.997195296000992,,,,5,510,GradientBoosting,MK,hf,2,
0.18527140061276914,0.04842099297217557,0.15494946814298122,-1.6555299489297746,0.17977089772291607,0.14975559367867225,-1.4946770189304055,5,510,FlaxMLP,MK,mp2,0,
0.011534743659451526,0.011920247314562229,0.005432205478039214,0.9816184280581133,,,,5,510,KNN,MK,mp2,0,
0.05585228510452713,0.0035640067798423255,0.04897596890398872,0.7721286196572834,,,,5,510,SVR,MK,mp2,0,
0.009870265071410343,0.0004348870024797948,0.008511232500588236,0.99287624980542,,,,5,510,DecisionTree,MK,mp2,0,
0.004887819584289748,0.0004774586637078897,0.003698713096814795,0.998242819347244,,,,5,510,RandomForest,MK,mp2,0,
0.0038281273316291336,0.0001901995985933567,0.0027720133253406262,0.9989295002871673,,,,5,510,GradientBoosting,MK,mp2,0,
0.21006602956656906,0.2572375892888106,0.10048969212885772,-6.310100526501868,0.10960242804582618,0.09050000044624215,0.12590594880095804,5,510,FlaxMLP,MK,mp2,1,
0.007652652680978614,0.002958913149111592,0.004969385182287584,0.9952107931806913,,,,5,510,KNN,MK,mp2,1,
0.055435225923946244,0.002104184640450383,0.04768488546663961,0.7810620474131216,,,,5,510,SVR,MK,mp2,1,
0.00931723510733625,0.004881905001566767,0.006223937924509805,0.9922111743861921,,,,5,510,DecisionTree,MK,mp2,1,
0.006742760926080359,0.006035524921652389,0.003479269222591181,0.9944280984606403,,,,5,510,RandomForest,MK,mp2,1,
0.005470695487605668,0.006110822141454876,0.0023798664791515717,0.9955074803157284,,,,5,510,GradientBoosting,MK,mp2,1,
0.2590534631120061,0.3647070530987424,0.21186567705991396,-107.25707749072255,0.21797416105502898,0.20190914767063392,-87.16268106779678,5,510,FlaxMLP,MK,mp2,2,
0.006791872504106291,0.008022606027349303,0.0026357584907843153,0.9382924154424291,,,,5,510,KNN,MK,mp2,2,
0.06647536221839638,0.009406096504697979,0.06058494902148794,-2.625084714213312,,,,5,510,SVR,MK,mp2,2,
0.007860403114934583,0.006977777845637048,0.004295462904117647,0.9341881682684949,,,,5,510,DecisionTree,MK,mp2,2,
0.006281869151236625,0.007847487994509149,0.0023273336984587895,0.9442043536472463,,,,5,510,RandomForest,MK,mp2,2,
0.005650011638266316,0.007437774141588419,0.002026634865583978,0.9523002157189401,,,,5,510,GradientBoosting,MK,mp2,2,
0.10666466400997207,0.018631018675321784,0.09148572113805058,-22.531770843496314,0.10490057089585625,0.09020843471433113,-21.59727124812489,5,510,FlaxMLP,VDD,hf,0,
0.0018987730578527724,0.0002661216663517155,0.0013903914379084965,0.9925177336290405,,,,5,510,KNN,VDD,hf,0,
0.038816032314041994,0.0014344503172554698,0.03541712605235296,-2.041671317019375,,,,5,510,SVR,VDD,hf,0,
0.0033743923171117448,0.0003385634249336328,0.002551012753137255,0.9768314026844053,,,,5,510,DecisionTree,VDD,hf,0,
0.0019365580258281778,0.00024056076031918962,0.001386235704188226,0.9922451763459346,,,,5,510,RandomForest,VDD,hf,0,
0.001718646404634158,0.0003562239205248124,0.0012887665572648937,0.9937507637772398,,,,5,510,GradientBoosting,VDD,hf,0,
0.05946088737780693,0.022091426247985466,0.048753631029372066,-0.0019278836850810332,0.06257097855679535,0.051790519116877445,-0.0988199468148693,5,510,FlaxMLP,VDD,hf,1,
0.00347016706998364,0.0002232940769007783,0.002470984412418301,0.9969479380328188,,,,5,510,KNN,VDD,hf,1,
0.061189245538988225,0.0017772100177737725,0.05474201125333404,0.05995568339964015,,,,5,510,SVR,VDD,hf,1,
0.002107087944468857,0.00024547459668901973,0.0016751413654901958,0.9988710730225889,,,,5,510,DecisionTree,VDD,hf,1,
0.0015287759290216758,0.000252170538664765,0.0011442526670529336,0.9993959056128092,,,,5,510,RandomForest,VDD,hf,1,
0.0013084973504280937,0.00014586521018581153,0.001024546269375899,0.9995632562077287,,,,5,510,GradientBoosting,VDD,hf,1,
0.08477224136615057,0.03318651126865613,0.07197396864693066,-1.3163395591018119,0.08679042742678607,0.07411098465777992,-1.3417502499530927,5,510,FlaxMLP,VDD,hf,2,
0.004017761929166846,0.00021065963291857882,0.0026132493528758178,0.9953745293041824,,,,5,510,KNN,VDD,hf,2,
0.06007523547334772,0.00223465605426924,0.05348615349410275,-0.026639052505877104,,,,5,510,SVR,VDD,hf,2,
0.0021204882617137277,0.00016520322040937903,0.0015678748692156855,0.9987175004650691,,,,5,510,DecisionTree,VDD,hf,2,
0.0013818155805200873,6.572058763939633e-05,0.0010393394383048664,0.9994531306260731,,,,5,510,RandomForest,VDD,hf,2,
0.0014155768174729793,0.00011278964589396439,0.001045745817503801,0.999426297495002,,,,5,510,GradientBoosting,VDD,hf,2,
0.12748701992443162,0.04569468812474104,0.11545751263010243,-35.04570542808149,0.1269478643417698,0.11277584514528438,-32.53185227025144,5,510,FlaxMLP,VDD,mp2,0,
0.003529527048959207,0.003516343562067621,0.0015616811072549023,0.9642313615233654,,,,5,510,KNN,VDD,mp2,0,
0.028033479512103547,0.00870498158639149,0.021991335466690885,-0.5313930527000218,,,,5,510,SVR,VDD,mp2,0,
0.005430164849028145,0.004130211591795235,0.00287853711,0.9288886212969307,,,,5,510,DecisionTree,VDD,mp2,0,
0.004089269292679778,0.004729047112685957,0.0016085647803813744,0.9454047016572709,,,,5,510,RandomForest,VDD,mp2,0,
0.0039287875676465205,0.004718161004096718,0.0015385893437258268,0.9478500838705628,,,,5,510,GradientBoosting,VDD,mp2,0,
0.133164640998368,0.1628597201779468,0.12053846842872636,-8.831696393615209,0.1380091066288806,0.12268717183278417,-8.402742487414823,5,510,FlaxMLP,VDD,mp2,1,
0.00492408972858182,0.003056335926220968,0.0027322084884967325,0.9920330883167271,,,,5,510,KNN,VDD,mp2,1,
0.06053217224947562,0.002793474655642102,0.05357696575028065,0.08819515815557324,,,,5,510,SVR,VDD,mp2,1,
0.006567950240813049,0.009604867433507719,0.0022085711519607846,0.9705212779863842,,,,5,510,DecisionTree,VDD,mp2,1,
0.005970865078552731,0.00994046278041363,0.0016338137530215846,0.9710780753014514,,,,5,510,RandomForest,VDD,mp2,1,
0.005718314441006916,0.009954754886156669,0.0014536583476527098,0.9717597938606437,,,,5,510,GradientBoosting,VDD,mp2,1,
0.2125951904968295,0.2942007425443996,0.1967574326215933,-32.699319306987306,0.21533302243247682,0.19727741555853112,-31.231199894252864,5,510,FlaxMLP,VDD,mp2,2,
0.004141627099638974,0.0005161590722296123,0.0027131560148366007,0.995038867664689,,,,5,510,KNN,VDD,mp2,2,
0.060063164163501194,0.002315597359329799,0.053493174503641494,-0.027689021038641348,,,,5,510,SVR,VDD,mp2,2,
0.004071282156376971,0.004115061129137056,0.0018359038939215681,0.9911678980516966,,,,5,510,DecisionTree,VDD,mp2,2,
0.0033835306150468555,0.004467838936081664,0.001256623374232349,0.9919269986205148,,,,5,510,RandomForest,VDD,mp2,2,
0.0034363067373231913,0.00431490559892796,0.0013500304436616173,0.9921425306436207,,,,5,510,GradientBoosting,VDD,mp2,2,
