ray,direction,orientation,r_A,E_int_kcal,E_MM_kcal,E_ML_kcal,ml_scale,wall_eV,mean_abs_F_eV_A,max_abs_F_eV_A,mean_abs_dF_kcal_A,max_abs_dF_kcal_A,dFcom_kcal_A
2,0,2,2.8,15.101771935294627,10.85569731265859,4.246074622636038,1.0,0.4700670627808745,2.596862294939411,9.980606135018615,44.62444579124089,115.26159153824332,125.05631474469688
2,0,2,3.0628571428571427,12.647045371977114,0.6664088667620008,11.980636505215113,1.0,0.028216780007448608,2.453870637261976,7.381574785995083,18.771660403229045,32.14869132588413,32.255361426522335
2,0,2,3.3257142857142856,5.254418527211481,0.01571581140023217,5.2387027158112485,1.0,0.0,1.4633339705587214,4.752044911540884,20.92868496869274,49.12483200708919,15.474148475338435
2,0,2,3.588571428571428,26.230770694470234,0.01571581140023217,26.21505488307,1.0,0.0,1.32573357661054,3.613124822552788,20.446881050956137,45.37372049482062,18.975110670126806
2,0,2,3.8514285714285714,29.830596190631134,0.01571581140023217,29.8148803792309,1.0,0.0,1.172060707095627,1.686304099834251,13.904363363848173,32.91359215381486,5.823877800252486
2,0,2,4.114285714285714,11.022910731506105,0.01571581140023217,11.007194920105873,1.0,0.0,1.1847117723265892,2.0384170910670236,10.726984487376974,19.89195449265195,21.252393761751176
2,0,2,4.377142857142857,11.428208666033632,0.01571581140023217,11.412492854633399,1.0,0.0,1.0347362008625773,1.7474489798325568,9.494872867382755,25.64589398597754,9.48708603955062
2,0,2,4.64,2.349705348683891,0.01571581140023217,2.3339895372836588,1.0,0.0,1.0777594707662292,1.7593396347422166,9.724087626223746,25.94536087878421,1.00622868708568
2,0,2,4.902857142857142,-0.6172626771629864,0.01571581140023217,-0.6329784885632186,1.0,0.0,0.9549764654117772,1.5072787162075827,8.813486996852824,23.42638033108044,0.6459546052540727
2,0,2,5.1657142857142855,-1.0941404910881662,0.01571581140023217,-1.1098563024883985,1.0,0.0,0.9535969445509025,1.4904547782571307,7.7262607854841265,20.150940598129658,0.8623915930716408
2,0,2,5.428571428571429,-1.2323548517837262,0.01571581140023217,-1.2480706631839582,1.0,0.0,0.9533001128111194,1.443497763211849,6.428165673561812,16.47581428665409,1.9502239816965057
2,0,2,5.691428571428571,-1.0396005828314097,0.01571581140023217,-1.055316394231642,1.0,0.0,0.9573091401993608,1.4732816582589043,5.0517332459398085,12.893545456347045,2.3385985463536154
2,0,2,5.954285714285714,-0.8223006662876062,0.01571581140023217,-0.8380164776878385,1.0,0.0,0.9581368046633632,1.4703529718021213,3.8336211421464483,9.981107820707823,2.1136967357427423
2,0,2,6.217142857142857,-0.6855762164961388,0.01571581140023217,-0.7012920278963709,1.0,0.0,0.9564719406812348,1.4628934177405106,2.8826516220066973,7.759639687137104,1.704637038299825
2,0,2,6.4799999999999995,-0.5911320714244153,0.01571581140023217,-0.6068478828246474,1.0,0.0,0.9545028774938252,1.4501101098589255,2.278155343095548,6.108093212851036,1.2092023918948729
2,0,2,6.742857142857142,-0.503459210436834,0.018532124579639504,-0.5219913350164734,0.9671991017264264,0.0,0.9536870948499094,1.4398258426813646,1.9763818561780597,5.137514965280526,0.15848077946829134
2,0,2,7.005714285714285,-0.39798731111572927,-0.01838485561459016,-0.3796024555011391,0.7844476532096393,0.0,0.9553593207942743,1.4324594627723888,1.552807725441679,3.438213961812927,1.547271563682138
2,0,2,7.268571428571428,-0.3217665775298794,-0.11773277717390924,-0.20403380035597019,0.47679520179622853,0.0,0.9577287411990991,1.427856088606647,0.9635088897645918,1.6288758405569446,2.2209938876508604
2,0,2,7.531428571428571,-0.27987750549337537,-0.21451422195525335,-0.06536328353812203,0.1798412120634292,0.0,0.9588609365049446,1.4246491092458295,0.43391409570939066,0.6164028856799021,1.6372449721450282
2,0,2,7.794285714285714,-0.2576982576743431,-0.2516228165222925,-0.006075441152050599,0.020778930647087374,0.0,0.9589360675468258,1.4226848441253899,0.09615693061339771,0.1814498948575854,0.450502466034275
2,0,2,8.057142857142857,-0.23521990970738976,-0.23521990970743129,4.1523727165038165e-14,0.0,0.0,0.9588908778836359,1.4218482354712203,0.029074702066834136,0.06210477682987966,0.029910254382734425
2,0,2,8.32,-0.2082378944932474,-0.2082378944932363,-1.1080994628820395e-14,0.0,0.0,0.9588547275707267,1.4210698167864935,0.022078452652873833,0.0514743094139841,0.03502896475369301
2,0,2,8.582857142857144,-0.18095275957956444,-0.18095275957964502,8.056723170557501e-14,0.0,0.0,0.9588117179165009,1.4203310813971808,0.01987706419694176,0.04268123141720542,0.03794830972869964
