ray,direction,orientation,r_A,E_int_kcal,E_MM_kcal,E_ML_kcal,ml_scale,wall_eV,mean_abs_F_eV_A,max_abs_F_eV_A,mean_abs_dF_kcal_A,max_abs_dF_kcal_A,dFcom_kcal_A
0,0,0,8.516129032258064,-0.4345731744675679,-0.43457317446752974,-3.8163425544746056e-14,0.0,0.0,15.851897725999644,53.210545486987705,0.12357640394276789,0.34496063460825444,0.09944964753488725
0,0,0,8.806451612903226,-0.37559389819450845,-0.37559389819438355,-1.248912102208566e-13,0.0,0.0,15.8520076932367,53.211399175888246,0.1082537048414935,0.2972794627575868,0.06688840425114335
0,0,0,9.096774193548388,-0.32559781768735063,-0.3255978176873247,-2.592232678511053e-14,0.0,0.0,15.852104472353506,53.21213322393776,0.09502827171366203,0.25683425007105687,0.0425413958435663
0,0,0,9.387096774193548,-0.2828826226637039,-0.2828826226636724,-3.1442822304161844e-14,0.0,0.0,15.852189793297878,53.21276801495793,0.08354257422141992,0.2222573448598189,0.02783756057774856
0,0,0,9.67741935483871,-0.24606183864522216,-0.24606183864516037,-6.176554406822633e-14,0.0,0.0,15.852265217294237,53.21332056345885,0.07349140700337943,0.19245934945611942,0.02599190497647794
0,0,0,9.967741935483872,-0.21390017074980608,-0.21390017074980314,-2.960265713114474e-15,0.0,0.0,15.852332267158857,53.213806350239,0.06458162977761905,0.1665034427332356,0.03221420000840839
0,0,0,10.258064516129032,-0.18514154289976537,-0.18514154289971183,-5.352480438036711e-14,0.0,0.0,15.852392661943702,53.21424154015105,0.056484614372366626,0.14423383058274397,0.03848560501920429
0,0,0,10.548387096774194,-0.15835159006320404,-0.15835159006313093,-7.310656203671218e-14,0.0,0.0,15.852448632904288,53.21464534645018,0.048790663247307194,0.12635175000193527,0.041002363819748484
0,0,0,10.838709677419356,-0.13183691588600602,-0.13183691588596055,-4.5464080850737836e-14,0.0,0.0,15.852503218201846,53.21504170926678,0.04098896129454186,0.10733623527990581,0.03797557638121322
0,0,0,11.129032258064516,-0.10374377708921181,-0.10374377708917477,-3.704332500464869e-14,0.0,0.0,15.852560327709066,53.21545877154144,0.032508548580365865,0.08571953039497651,0.02900310016012184
0,0,0,11.419354838709678,-0.07245699683282823,-0.07245699683283151,3.280294438856579e-15,0.0,0.0,15.852624271571887,53.2159241537907,0.022855465153475734,0.06032721601940797,0.015934061201349436
0,0,0,11.70967741935484,-0.03737795217991525,-0.0373779521798278,-8.744784930903028e-14,0.0,0.0,15.85269842408031,53.2164736194742,0.01186054447028347,0.031076693734951408,0.004392054444011141
0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,15.852782859083074,53.21726676848805,0.0,0.0,0.0
1,0,1,3.0,916.3303100685968,395.63177607550926,520.6985339930875,1.0,17.1530326154082,33.224252678702,120.4098811359451,698.7364047950649,2824.1689631287463,2730.060324148831
1,0,1,3.2903225806451615,549.121850619699,462.3537682192258,86.76808240047318,1.0,20.04637803912913,32.53793212084524,157.66685879002245,712.3466821771242,3695.7899316490307,3304.0873601001513
1,0,1,3.5806451612903225,663.3436202646269,250.79975224482698,412.54386801979996,1.0,10.872508609828,35.64802280098247,124.07535361827834,700.313554496045,2335.8712167921994,2680.517315547348
1,0,1,3.870967741935484,483.73143545920834,34.45343029144917,449.27800516775915,1.0,1.4908246934611462,19.468773504276633,61.17298360853883,347.3921444780561,675.068023131051,487.7691579593205
1,0,1,4.161290322580645,359.7723522667896,0.07449128008360159,359.69786098670596,1.0,9.706302777130944e-06,20.717975212398805,89.8295329403302,401.5484150315231,1849.1154152452762,903.5761749120306
1,0,1,4.451612903225806,232.32645924081035,0.07426744788840957,232.25219179292196,1.0,0.0,11.158606910566704,25.998183662346577,288.30416900599454,750.4985812462514,300.4067472698856
1,0,1,4.741935483870968,313.42493918508643,0.07426744788840957,313.350671737198,1.0,0.0,10.906031922937979,34.90914294077129,243.04853888694333,770.9034616624718,253.0300302056339
1,0,1,5.032258064516129,346.2013733919741,0.07426744788840957,346.12710594408566,1.0,0.0,15.796068215650166,52.81980142046833,244.12414369631153,612.305161935276,137.8691662300656
1,0,1,5.32258064516129,302.3261559707722,0.07426744788840957,302.25188852288386,1.0,0.0,10.253378698038034,27.711354503468588,224.43672136527576,695.5133186947975,75.5164925174911
1,0,1,5.612903225806452,327.92268893897074,0.07426744788840957,327.8484214910823,1.0,0.0,10.489137892520002,27.431560380781576,211.13706504595112,714.5184681397485,48.622359780679304
1,0,1,5.903225806451613,330.4113785441384,0.07426744788840957,330.33711109625,1.0,0.0,10.529056734478322,27.804081576092443,187.79378565483694,643.4446076517124,47.04688121328996
1,0,1,6.193548387096774,297.33363211790265,0.07426744788840957,297.2593646700143,1.0,0.0,12.245883605281131,34.26680059251618,163.27498248946176,490.06552756001025,263.30368884164204
1,0,1,6.483870967741936,216.63498008621076,0.07426744788840957,216.56071263832237,1.0,0.0,11.727909315881943,38.22165785170198,165.2344961522537,581.9878334124656,223.60101134163358
1,0,1,6.774193548387097,151.18718771468252,0.019815715134268046,151.16737199954827,0.9544432922863296,0.0,11.776593551210013,41.33579704827658,157.36825557289234,670.7137401257894,227.86116490353783
1,0,1,7.064516129032258,85.93695432856853,-0.205861800114299,86.14281612868282,0.7225743292299138,0.0,12.421666738675047,42.99465208189581,110.86498415136609,457.7296551144187,219.21715314815884
1,0,1,7.35483870967742,31.62185367871547,-0.4679661212752053,32.08981979999068,0.3706487148253649,0.0,14.136745100359756,48.47482658428421,53.82732343471494,212.1678960476632,143.87039827167112
1,0,1,7.645161290322581,4.623817664305805,-0.6012687242812529,5.225086388587058,0.08985060259508959,0.0,15.449058576819075,52.039468754907034,12.745608593745972,44.30089889118914,46.38605423273712
1,0,1,7.935483870967742,-0.5449761342688813,-0.5702416731660676,0.025265538897186322,0.0007452164257417919,0.0,15.848659879996225,53.200001524561685,0.23663401245436574,0.5915060484917843,1.060731790425473
1,0,1,8.225806451612904,-0.4905820435679328,-0.49058204356788176,-5.104458175586579e-14,0.0,0.0,15.851811358642985,53.210210720576974,0.15108450850025013,0.4631490336838368,0.15050331679163273
1,0,1,8.516129032258064,-0.4238132742410982,-0.42381327424113263,3.440308801727632e-14,0.0,0.0,15.851926774707803,53.2110769395191,0.13218011178782038,0.3988959286231682,0.11098828528094687
1,0,1,8.806451612903226,-0.36763530994652727,-0.3676353099466081,8.080725324988158e-14,0.0,0.0,15.852028505634348,53.21182322148391,0.11596332080176226,0.3448581182522313,0.08152442996880567
1,0,1,9.096774193548388,-0.31994502300781175,-0.31994502300786487,5.3084764882471716e-14,0.0,0.0,15.852118344627177,53.21246981478175,0.10195839949398686,0.29897622993799,0.061198413049606076
1,0,1,9.387096774193548,-0.27911597073651484,-0.27911597073655053,3.568320292024474e-14,0.0,0.0,15.852197897589013,53.21303296562415,0.08978428328118021,0.2596810938831989,0.0499378869534238
1,0,1,9.67741935483871,-0.24382879010058314,-0.2438287901005728,-1.0360929995900658e-14,0.0,0.0,15.852268676978031,53.21352606410687,0.07911643794983961,0.22573089398414387,0.046857731894278096
1,0,1,9.967741935483872,-0.2129041517025211,-0.21290415170247867,-4.2443809751546714e-14,0.0,0.0,15.852332290081725,53.21396102879036,0.06964282999902421,0.19605753862705264,0.04866810523574688
1,0,1,10.258064516129032,-0.18512738152693847,-0.1851273815269664,2.7922506320998688e-14,0.0,0.0,15.852390721371853,53.21435019526702,0.06101235109733996,0.16960414451921726,0.05116188234107998
1,0,1,10.548387096774194,-0.15908531174480642,-0.15908531174487764,7.120639147761843e-14,0.0,0.0,15.85244664804804,53.21470868630661,0.05278524132803368,0.14516041461701368,0.050988169148459675
1,0,1,10.838709677419356,-0.1330786307829981,-0.13307863078296264,-3.5443181375938165e-14,0.0,0.0,15.852503631645277,53.215056702219904,0.04441051974271863,0.12124090356348002,0.04591827168304678
1,0,1,11.129032258064516,-0.105216771224476,-0.10521677122450396,2.796250991171645e-14,0.0,0.0,15.852565920133795,53.2154464623317,0.03526905046627061,0.09609552471695718,0.03515557720585985
1,0,1,11.419354838709678,-0.07382453723659345,-0.07382453723657972,-1.3721231616192764e-14,0.0,0.0,15.852637527908936,53.2160538902793,0.024822214835391675,0.06797502973347393,0.020315554105159884
1,0,1,11.70967741935484,-0.038250129110221694,-0.038250129110225614,3.92035189034079e-15,0.0,0.0,15.852720331916041,53.21674235768691,0.012886086938309326,0.03576506164309165,0.0067781838552845915
1,0,1,12.0,0.0,0.0,0.0,0.0,0.0,15.852811284574466,53.21745005695557,0.0,0.0,0.0
2,0,2,3.0,908.502662327672,358.6773387301255,549.8253235975466,1.0,15.551996192324049,31.940947569541798,94.50085061614362,772.8796904663288,2183.501311442176,2072.329244535809
2,0,2,3.2903225806451615,337.2483300332601,34.36983489231134,302.8784951409488,1.0,1.4886626202933428,23.55756941361377,75.47907982521542,541.8132776861837,1516.807630249259,1417.4530746901814
2,0,2,3.5806451612903225,132.02190678736937,0.04053053703670357,131.9813762503327,1.0,0.0,18.74001024181053,40.071585088755185,454.15537858414416,948.9609145151594,506.3513286389452
2,0,2,3.870967741935484,169.54941590333107,0.04053053703670357,169.50888536629435,1.0,0.0,22.73293090348437,85.62533677527267,537.6114969028905,1399.3961500160303,890.6184671703026
2,0,2,4.161290322580645,247.0111003850203,0.04053053703670357,246.97056984798363,1.0,0.0,21.07191090952064,57.84066658779726,384.89401801788244,860.9169586598226,571.9692153118621
2,0,2,4.451612903225806,326.4368648815095,0.04053053703670357,326.3963343444728,1.0,0.0,15.375774907233714,48.48393914797595,260.02445403109795,549.2665084373716,469.08177749818475
2,0,2,4.741935483870968,233.40395115176923,0.04053053703670357,233.36342061473252,1.0,0.0,14.702927258884333,40.64725778698585,303.5321762207004,733.7542802963651,466.52426180410083
2,0,2,5.032258064516129,320.22393936631875,0.04053053703670357,320.1834088292821,1.0,0.0,15.062415974902924,49.83391451323055,266.10304420044685,647.8480216244652,410.6625064677168
2,0,2,5.32258064516129,309.6827475719942,0.04053053703670357,309.64221703495747,1.0,0.0,14.066675504030488,49.77440537362547,231.00262969564938,627.2600479996453,256.5527834092779
2,0,2,5.612903225806452,251.95061759151002,0.04053053703670357,251.9100870544733,1.0,0.0,8.745166593521379,19.49362774802819,232.1053315000124,799.301953459278,89.34750946830356
2,0,2,5.903225806451613,274.5924114389818,0.04053053703670357,274.5518809019451,1.0,0.0,10.421272939609931,30.674377209568384,211.58141430094142,840.6517552614322,67.47280789500722
2,0,2,6.193548387096774,273.53577682263284,0.04053053703670357,273.4952462855961,1.0,0.0,10.32546104185989,28.456668430073112,192.73050242607138,687.6667382167698,27.431413485535277
2,0,2,6.483870967741936,234.5992771475795,0.04053053703670357,234.55874661054278,1.0,0.0,10.04753015066105,27.07413993073339,198.8192090426107,728.052207614826,200.99698495702145
2,0,2,6.774193548387097,164.02169002444677,-0.00706901844765889,164.02875904289442,0.9544432922863288,0.0,11.098642310339732,30.135864854220088,204.68098028104075,682.9859236054712,233.0676663244096
2,0,2,7.064516129032258,91.13315728043926,-0.19578098237555452,91.32893826281483,0.7225743292299119,0.0,11.767993299800068,39.435084547213364,134.0844479999252,563.8087349468859,224.72621800036276
2,0,2,7.35483870967742,34.5937573815018,-0.40024618450950933,34.994003566011315,0.3706487148253638,0.0,13.875799913979801,46.92764675823214,62.452108316583534,275.5362642803525,155.51880705340773
2,0,2,7.645161290322581,5.134413965898295,-0.48904239363851937,5.6234563595368146,0.08985060259508852,0.0,15.396832048621604,51.66405976949992,15.153177714397314,65.17852315125742,50.07038544110938
2,0,2,7.935483870967742,-0.42096582389101395,-0.4474934260602418,0.02652760216922784,0.0007452164257415766,0.0,15.849425331083463,53.198182400491916,0.2387974414493303,0.6474463232624115,1.082059154444267
2,0,2,8.225806451612904,-0.37335359358632153,-0.37335359358634745,2.592232678511053e-14,0.0,0.0,15.852100200087893,53.214628778909635,0.14537972575484917,0.3917417259691568,0.19149884923571503
2,0,2,8.516129032258064,-0.313294022188004,-0.31329402218790486,-9.912889779861711e-14,0.0,0.0,15.852205256295253,53.21503838114835,0.12648130876281932,0.34511516946155973,0.14716941589750948
2,0,2,8.806451612903226,-0.26435242718268337,-0.26435242718271107,2.7682484776692107e-14,0.0,0.0,15.852296449536983,53.215398253866255,0.11035870638892242,0.3062649746266637,0.11328779533152433
2,0,2,9.096774193548388,-0.22406512750969035,-0.224065127509645,-4.5364071873943423e-14,0.0,0.0,15.852375596062263,53.21571402434075,0.09650779741787062,0.27204788897172344,0.08745559841202764
2,0,2,9.387096774193548,-0.19057978713360954,-0.1905797871336168,7.280653510632896e-15,0.0,0.0,15.852444330469861,53.21599140085219,0.0845285283987992,0.2417894381175121,0.06809181333679867
2,0,2,9.67741935483871,-0.16245976240982493,-0.16245976240984605,2.1101894103620066e-14,0.0,0.0,15.852504090004022,53.21623649098972,0.07408598132945385,0.21485835209744847,0.054171219899296665
2,0,2,9.967741935483872,-0.13851990246949872,-0.138519902469549,5.0304515327587175e-14,0.0,0.0,15.852556166856337,53.21645648792021,0.06486757639678953,0.1905735053001216,0.04483022269166507
2,0,2,10.258064516129032,-0.11768189281244686,-0.11768189281236464,-8.220737892500329e-14,0.0,0.0,15.852601839647548,53.21666051281269,0.056534507649457666,0.16808191200114536,0.0388222681143557
2,0,2,10.548387096774194,-0.09885717728420945,-0.09885717728411476,-9.46884992289454e-14,0.0,0.0,15.852642578405158,53.21686012128586,0.048675281947544814,0.1462389520235728,0.0342859921618014
2,0,2,10.838709677419356,-0.08088913999375698,-0.08088913999374768,-9.300834841879934e-15,0.0,0.0,15.852680275329083,53.2170686994691,0.040782511173022486,0.12356214963423158,0.029270703558179
2,0,2,11.129032258064516,-0.06260700081665753,-0.0626070008165956,-6.192555843109738e-14,0.0,0.0,15.85271739164619,53.21729882669856,0.03228646520535535,0.09837004598885943,0.02262269046007629
2,0,2,11.419354838709678,-0.043049822534651595,-0.04304982253457871,-7.288654228776448e-14,0.0,0.0,15.85275684391372,53.21755690445429,0.02268269605146631,0.06923354094144087,0.014682163615304472
2,0,2,11.70967741935484,-0.02189072188490164,-0.02189072188490794,6.300565538047698e-15,0.0,0.0,15.852801409876196,53.217835301315546,0.011774909166329527,0.03581647685950366,0.007214973737076431
2,0,2,12.0,0.0,0.0,0.0,0.0,0.0,15.852852461337537,53.21810443815229,0.0,0.0,0.0
3,0,3,3.0,477.67951231206547,0.09463945795754566,477.58487285410797,1.0,0.0,24.6195415293558,58.89465679143631,514.6152927498437,1001.839684891722,936.7403136629449
3,0,3,3.2903225806451615,287.5668984173183,0.09463945795754566,287.4722589593608,1.0,0.0,13.005608322662804,36.44745717180041,324.6214836331015,872.0875077147637,621.697929491115
3,0,3,3.5806451612903225,252.08008199478382,0.09463945795754566,251.9854425368263,1.0,0.0,14.043818647714101,47.445711732245066,277.7716677773551,682.5806223661114,230.28000746464303
3,0,3,3.870967741935484,325.5940306193568,0.09463945795754566,325.4993911613992,1.0,0.0,20.202305377189756,62.92676763636293,286.5788386075675,576.6155483124382,218.69429488373282
3,0,3,4.161290322580645,345.22018862167624,0.09463945795754566,345.1255491637187,1.0,0.0,15.829133271013934,51.18889494227968,243.86930240035608,614.9836589722612,266.26878966603095
3,0,3,4.451612903225806,384.2709623713993,0.09463945795754566,384.17632291344177,1.0,0.0,14.350304530875917,57.56317814647001,243.38915442843134,829.0313421979743,201.29238946889706
3,0,3,4.741935483870968,410.4601606735857,0.09463945795754566,410.3655212156281,1.0,0.0,13.493497739745887,52.11182054916142,236.14205833755034,587.1614639619045,85.87190049113737
3,0,3,5.032258064516129,374.2827205387771,0.09463945795754566,374.18808108081953,1.0,0.0,11.187648170624557,32.589202086977366,223.87576923491557,633.0391774723673,129.85612096280428
3,0,3,5.32258064516129,358.46160433276515,0.09463945795754566,358.3669648748076,1.0,0.0,11.098165288581756,30.433110011271314,222.0671234768996,661.0429066246783,29.502456653167982
3,0,3,5.612903225806452,359.33214376453793,0.09463945795754566,359.2375043065804,1.0,0.0,9.734023076256133,27.8985822935848,240.4239905967245,673.9134650159438,69.70862456439393
3,0,3,5.903225806451613,334.6058522418996,0.09463945795754566,334.511212783942,1.0,0.0,11.014072637206478,32.82117502589498,194.72043422078767,536.8606671236932,104.94972931765649
3,0,3,6.193548387096774,293.45933915894693,0.09463945795754566,293.36469970098943,1.0,0.0,12.156354090393956,40.94925251708835,150.1536893743611,426.5888671764056,200.21904017255403
3,0,3,6.483870967741936,224.9603726254234,0.09463945795754566,224.86573316746583,1.0,0.0,13.040692341505965,48.221038310224145,128.71934531293942,416.97930339865167,228.1027199169358
3,0,3,6.774193548387097,153.8655606711571,0.040320067492063336,153.82524060366504,0.9544432922863296,0.0,13.038903466733194,47.154533325225096,115.50619997670256,375.0061325100068,257.7350586623419
3,0,3,7.064516129032258,79.50665239824423,-0.19291051401839254,79.69956291226262,0.7225743292299128,0.0,13.549269272843159,47.26221855251978,88.63316480740967,263.8237424178536,236.3253071378484
3,0,3,7.35483870967742,25.798241531635643,-0.47664813609142487,26.274889667727066,0.3706487148253659,0.0,14.555195019717937,49.593518436095614,45.76605037954926,130.20170816473404,130.43690929092156
3,0,3,7.645161290322581,2.8795082618535996,-0.6337823408591512,3.513290602712751,0.08985060259508919,0.0,15.528746436243754,52.08724842464374,10.921615503065995,27.337650053187296,34.95825976044148
3,0,3,7.935483870967742,-0.6041662058645791,-0.6147328144150732,0.010566608550494058,0.0007452164257417919,0.0,15.848742899958898,53.19591082608972,0.1974096155899912,0.5248337458717605,0.445859227690077
3,0,3,8.225806451612904,-0.5384766642918087,-0.5384766642917244,-8.432756923304474e-14,0.0,0.0,15.851304526930136,53.2080031218992,0.140720087190091,0.4412169351894542,0.10305609151759226
3,0,3,8.516129032258064,-0.4727724914340135,-0.47277249143401734,3.840344708905263e-15,0.0,0.0,15.851473710433783,53.208892854752804,0.12409234275863028,0.3845030710853907,0.07144462736618269
3,0,3,8.806451612903226,-0.4161542177035332,-0.41615421770352395,-9.280833046521053e-15,0.0,0.0,15.851620653847679,53.20969009107007,0.10963996819432151,0.33572087754901686,0.05019792584229341
3,0,3,9.096774193548388,-0.3670494108909633,-0.36704941089087734,-8.60077200431908e-14,0.0,0.0,15.851749000524212,53.21040520781964,0.09701622342967894,0.2934986324689831,0.041452923134704875
3,0,3,9.387096774193548,-0.324187773441422,-0.32418777344135846,-6.35257020598079e-14,0.0,0.0,15.851861748145813,53.21104840395368,0.08593311166648711,0.25673962992749666,0.04444991380503311
3,0,3,9.67741935483871,-0.28647886216508783,-0.2864788621651165,2.864257095391842e-14,0.0,0.0,15.85196154449144,53.21163102083411,0.07613440877989605,0.224532813890678,0.05290259068629616
3,0,3,9.967741935483872,-0.2528636632597912,-0.2528636632597381,-5.312476847318948e-14,0.0,0.0,15.85205107320202,53.2121679839636,0.06735900899292527,0.19604855454695938,0.06148437661792229
3,0,3,10.258064516129032,-0.22213345969391524,-0.22213345969397924,6.400574514842106e-14,0.0,0.0,15.852133538774586,53.212681072281846,0.059293931565352925,0.17040612497034194,0.06713299030341142
3,0,3,10.548387096774194,-0.1927459210748762,-0.19274592107483907,-3.712333218608421e-14,0.0,0.0,15.85221315582451,53.21320181154281,0.05152729170747341,0.14652142463403048,0.06755120888899939
3,0,3,10.838709677419356,-0.16272187274715635,-0.16272187274716512,8.780788162549015e-15,0.0,0.0,15.852295396450392,53.21377158530732,0.04352750994748783,0.12298059406033417,0.06087137285313775
3,0,3,11.129032258064516,-0.12976427450116715,-0.12976427450114464,-2.2502019778741778e-14,0.0,0.0,15.85238658901427,53.214435472404055,0.03468912932533542,0.09803190684616556,0.04642247583141561
3,0,3,11.419354838709678,-0.09177421784761614,-0.09177421784767184,5.57050000744852e-14,0.0,0.0,15.852492377965314,53.21522618601978,0.024485005272413707,0.06982860916834113,0.026280947564035134
3,0,3,11.70967741935484,-0.047894037158775805,-0.047894037158834016,5.82052244943454e-14,0.0,0.0,15.852614702020176,53.21613671836655,0.012740894950329118,0.03705756737808006,0.007172854770939767
3,0,3,12.0,0.0,0.0,0.0,0.0,0.0,15.852747572527567,53.2170870511329,0.0,0.0,0.0
4,0,4,3.0,605.4754628379274,222.11451986764234,383.36094297028495,1.0,9.633776904554644,25.12510051180299,79.88507287003965,564.3255741532937,1704.2768603287418,1748.8872746578186
4,0,4,3.2903225806451615,429.41608015488214,25.90187703923342,403.5142031156487,1.0,1.1251737594186362,24.476403264755184,91.10272811007366,601.2757825707506,1891.374395735088,833.7768600274762
4,0,4,3.5806451612903225,265.0431197964509,-0.04519243984004163,265.08831223629096,1.0,0.0,19.99621739281828,49.95112234002388,433.17240967187035,867.2399680970132,536.5616093184309
4,0,4,3.870967741935484,208.4282580610661,-0.04519243984004163,208.47345050090613,1.0,0.0,23.204608135306557,75.37488874776504,484.32540424496284,1507.2591562331445,1123.8299365671364
4,0,4,4.161290322580645,185.79006399898287,-0.04519243984004163,185.8352564388229,1.0,0.0,14.257457285676447,34.74549574326159,324.0868451707904,842.2010046561425,376.58193379464416
4,0,4,4.451612903225806,249.9480549554981,-0.04519243984004163,249.99324739533813,1.0,0.0,16.75245478254502,53.02808745500324,302.6639621908881,657.1937683506686,606.6253774347767
4,0,4,4.741935483870968,328.1846199626424,-0.04519243984004163,328.2298124024824,1.0,0.0,18.500642177022165,56.045365061554946,352.20758848977516,896.1301818981073,270.2570278949766
4,0,4,5.032258064516129,340.33510313370454,-0.04519243984004163,340.3802955735446,1.0,0.0,16.75155886735925,53.89598073404252,297.1969953754752,696.7992719837401,247.1068578481967
4,0,4,5.32258064516129,287.9734577138951,-0.04519243984004163,288.0186501537351,1.0,0.0,14.408806901618021,44.69978356184168,259.8064537987108,815.9436401421057,314.53122030650303
4,0,4,5.612903225806452,245.342291549764,-0.04519243984004163,245.38748398960402,1.0,0.0,9.33411050240935,26.576285645653726,251.44339730234043,876.8951922202333,93.19433019835208
4,0,4,5.903225806451613,265.73642594344005,-0.04519243984004163,265.7816183832801,1.0,0.0,11.679148758733465,31.00415157041949,196.59013298732918,660.0594498113301,138.31612255224013
4,0,4,6.193548387096774,263.8634979142041,-0.04519243984004163,263.90869035404415,1.0,0.0,11.306825826139242,32.36754867095513,185.42944741820142,607.33851127059,58.50211695413864
4,0,4,6.483870967741936,229.42324543119304,-0.04519243984004163,229.46843787103307,1.0,0.0,11.620344463330309,34.35234299547911,177.04117761521226,529.4420986593391,201.548350153195
4,0,4,6.774193548387097,155.4123747613448,-0.03735804570951508,155.44973280705432,0.9544432922863288,0.0,11.946803603405677,31.166068571503157,192.66995461177825,570.0646213652062,214.24898924910406
4,0,4,7.064516129032258,88.61735504140017,0.011225261812345568,88.60612977958783,0.7225743292299108,0.0,11.694237675547692,37.23108015292755,137.6488464453919,553.535793103284,223.9412452584512
4,0,4,7.35483870967742,34.51633289959974,0.09366117783697532,34.42267172176277,0.3706487148253638,0.0,13.747780759866817,45.865553454694535,65.0186380938417,285.7161137869462,146.3795050917401
4,0,4,7.645161290322581,6.235231237009736,0.1609740470800146,6.074257189929722,0.08985060259508786,0.0,15.352540578758218,51.39713552532328,15.640731864921595,69.82335398418644,50.87689854170765
4,0,4,7.935483870967742,0.21408321753267381,0.1793267303132637,0.03475648721941012,0.0007452164257418867,0.0,15.851381306187244,53.21189948681938,0.2376539027174849,0.8588521684959609,1.584949034659284
4,0,4,8.225806451612904,0.17284061968561645,0.17284061968566772,-5.124459970945461e-14,0.0,0.0,15.85388809379082,53.232960884090836,0.167714476780308,0.6061837980829401,0.23650117090490158
4,0,4,8.516129032258064,0.1633924118781914,0.16339241187819475,-3.3603016202921056e-15,0.0,0.0,15.853808932261924,53.231279653454585,0.14549177812614555,0.5253644132788925,0.19532164600446203
4,0,4,8.806451612903226,0.15249285688808148,0.15249285688801123,7.024630530039212e-14,0.0,0.0,15.853738338782398,53.22984894411238,0.1266504696734511,0.45630127790729647,0.16285717877051537
4,0,4,9.096774193548388,0.1410056916555906,0.14100569165559093,-3.200287257421053e-16,0.0,0.0,15.853675298072577,53.22862321780513,0.11055979939971733,0.39695470938981603,0.13711255560848537
