epoch,best_loss,lr_eff,objectives.train_loss,objectives.valid_loss,objectives.train_energy_mae,objectives.valid_energy_mae,objectives.train_forces_mae,objectives.valid_forces_mae,objectives.train_dipole_mae,objectives.valid_dipole_mae
149,0.012875390865995186,0.0010000000474974513,0.04066830971964793,0.012875390865995186,0.14603534218368916,0.004047978530252603,0.008834001002549984,0.004182019980379658,0.004371853513376556,0.00395381468104338
150,0.012795080958054804,0.0010000000474974513,0.03927425743360833,0.012795080958054804,0.1474607746861431,0.0037916325955234483,0.00871608927441585,0.004160358189686277,0.004488803511332031,0.0039296267636887245
151,0.012793856785203152,0.0010000000474974513,0.037506686556540984,0.012793856785203152,0.1433019465518778,0.003704264313793676,0.008452618823337605,0.0041472966594745695,0.004215388668093282,0.0039131538532274695
152,0.01270422366647441,0.0010000000474974513,0.04205980897096845,0.01270422366647441,0.1625207285768521,0.0036550809159544813,0.00866545480999871,0.0041258220419928505,0.004249284838868056,0.0038937365286939103
153,0.012568634268925283,0.0010000000474974513,0.034452294921329306,0.012568634268925283,0.1395803273662868,0.003717621277557198,0.008168228805571713,0.0041074950303387064,0.00467510457439479,0.0038876374855894916
154,0.012568634268925283,0.0010000000474974513,0.061134975843025206,0.012604853403295806,0.22135852472168924,0.0037393688874288837,0.010440673023134029,0.004116387955387093,0.004153795752715986,0.0038780080228686146
155,0.012553014569192292,0.0010000000474974513,0.06348557621280654,0.012553014569192292,0.18707676075818477,0.0036507489020439154,0.01021696111453617,0.0041128178531389375,0.004275762880647688,0.003873818753145815
156,0.012442108419431932,0.0010000000474974513,0.050168421179393144,0.012442108419431932,0.1704237532085031,0.003635832232608631,0.009428645500043652,0.0040970039626054885,0.0044955940640131154,0.0038723970491862654
157,0.012344856941096946,0.0010000000474974513,0.03624136023680408,0.012344856941096946,0.15518084046204478,0.0036697976468206884,0.008394907183670029,0.004070362925277449,0.004315015066732407,0.0038603241954535783
158,0.012196203568788515,0.0010000000474974513,0.031054535690811808,0.012196203568788515,0.12695482870991662,0.004019265853222398,0.007740625740935077,0.004041805348140062,0.004161798168378897,0.0038382354768088426
159,0.012003127801684227,0.0010000000474974513,0.023644535461577024,0.012003127801684227,0.11299521182557591,0.004113518990240844,0.006771844519800743,0.004008355874926746,0.004242867668823512,0.0038142979388244677
160,0.01195931196831322,0.0010000000474974513,0.03694267990323684,0.01195931196831322,0.1489472982927658,0.004578631596319876,0.00841828328355129,0.003994741148617914,0.0042295787677894174,0.003793751765884131
161,0.011880692258514585,0.0010000000474974513,0.028953793495723436,0.011880692258514585,0.12061373839040845,0.003565298084184451,0.007501112321429217,0.003969288298864197,0.004136029092767674,0.0037708431977751104
162,0.01182245217227859,0.0010000000474974513,0.03732556761960601,0.01182245217227859,0.16085090082267453,0.0038474034852271563,0.008411161858820232,0.003963308083237464,0.004299247420958658,0.003753433017441469
163,0.011708199725327415,0.0010000000474974513,0.0712470967287604,0.011708199725327415,0.21442343946419976,0.004556011227294051,0.0107049115683247,0.003982221839963334,0.004164096741095038,0.0037538456064327703
164,0.011699487609962426,0.0010000000474974513,0.04110290663306954,0.011699487609962426,0.15127093946313366,0.004072819786346314,0.008410985879226033,0.003965988192298742,0.004044786727887114,0.003745720765116095
165,0.011699487609962426,0.0010000000474974513,0.038068889131654494,0.011706597558705255,0.13729472533651008,0.003632010030865279,0.008406208615674406,0.003947152097064331,0.004190466014286027,0.0037292803172212768
166,0.011549505480973539,0.0010000000474974513,0.025178778062123472,0.011549505480973539,0.10764103135870513,0.0036728194853096877,0.007049060473681087,0.003923736001086626,0.004407372966547654,0.0037171609105176085
167,0.01139332522020417,0.0010000000474974513,0.026005659843416327,0.01139332522020417,0.10221932349788597,0.003549514132686484,0.007114688611160107,0.003889428010280583,0.004244195264572877,0.003703050530697454
168,0.01139332522020417,0.0010000000474974513,0.06688232396922004,0.011433398081843989,0.1793554693010479,0.003641587718620951,0.010137841652504623,0.0038889041821879603,0.004453587956669421,0.0037092416472744045
169,0.01139332522020417,0.0010000000474974513,0.10056712864123604,0.01152547992367742,0.2320174247708146,0.003914775445684612,0.012089181510997202,0.003970309843305666,0.0042268982374199,0.00370308142745112
170,0.01139332522020417,0.0010000000474974513,0.03669995319579309,0.011432373490434694,0.1373664068183157,0.0036819170880572467,0.00821631394487862,0.00391929685724077,0.004138078348743427,0.0037004156272608278
171,0.01128589802148229,0.0010000000474974513,0.025653228532499336,0.01128589802148229,0.11751952699439415,0.00398020429658699,0.007072057115904863,0.003873125625267815,0.003972402043446327,0.003670095664672605
172,0.011279698405131103,0.0010000000474974513,0.040554100818667976,0.011279698405131103,0.1575322947556675,0.0035376683146135296,0.008706931318480425,0.0038604276151714884,0.004513802777016906,0.0036598034091072777
173,0.011279698405131103,0.0010000000474974513,0.049116960257024805,0.011324526377131501,0.18044933382564873,0.004003645914580117,0.00922851667962496,0.0038668495630213425,0.004089109192349058,0.003664432576639582
174,0.011249921260516441,0.0010000000474974513,0.028009654640893604,0.011249921260516441,0.11691979302256077,0.004227259491885214,0.007302022106664651,0.003850806841883736,0.004122156678556506,0.0036432242437805895
175,0.011249921260516441,0.0010000000474974513,0.041750755276157736,0.011271562545593023,0.19084760520095673,0.003568985344072837,0.008919802513529232,0.003845345779102782,0.0042107866816025975,0.003647116329174728
176,0.011249921260516441,0.0010000000474974513,0.03945891296895706,0.011300484980120255,0.20631641478097285,0.0037565870399300923,0.008545629096308483,0.003840296125444737,0.0038325606121063756,0.0036397246289754212
177,0.011178468386723206,0.0010000000474974513,0.028942101090389066,0.011178468386723206,0.11692313549020233,0.003599857134925646,0.007404088891669368,0.003820138932360461,0.004094523766320086,0.0036153584412756236
178,0.0110348183708836,0.0010000000474974513,0.05935924304827918,0.0110348183708836,0.17809558144905993,0.003699855225619381,0.009690954508234031,0.0038259151088649067,0.004100297709028169,0.003606248826349858
179,0.011003853863694133,0.0010000000474974513,0.03617604839012688,0.011003853863694133,0.1227673461526346,0.0038705728325129692,0.007848401902706657,0.00380756519433298,0.003984513719855622,0.003598453137502781
180,0.01084596373849414,0.0010000000474974513,0.018172095800535106,0.01084596373849414,0.07872253778798977,0.004000264091030582,0.0059116970720467345,0.0037664902187885423,0.004092190758936261,0.0035795473085783367
181,0.010720688797566501,0.0010000000474974513,0.02284593883421513,0.010720688797566501,0.10827749659617819,0.003588996442659742,0.006652294061994969,0.003738744153793147,0.004079091270518304,0.003557732961825011
182,0.010659422063807947,0.0010000000474974513,0.02271545916399314,0.010659422063807947,0.09456244785742458,0.0035728845243999264,0.0065671792490854305,0.003717037410700009,0.0039115058858035035,0.003536069204661932
183,0.010659422063807947,0.0010000000474974513,0.0809522532751382,0.010758007246747596,0.20203805403107689,0.0037303976678737167,0.011253081047280986,0.003765298205735132,0.004356272343305245,0.0035343153268881542
184,0.010659422063807947,0.0010000000474974513,0.037394338260493966,0.010705188811446078,0.14922107284203068,0.0035038930694342237,0.008401262800286548,0.003749891150117963,0.004284775835148391,0.003532677037981078
185,0.010659422063807947,0.0010000000474974513,0.06442349131365241,0.010745183612453777,0.20929342665396652,0.0034375572997940025,0.010760846704834785,0.0037671521936917043,0.004346983816251603,0.003545942836765858
186,0.010659422063807947,0.0010000000474974513,0.030408675221776205,0.010715031228704971,0.1268573528329861,0.0034596822164012497,0.007228658340177216,0.003749423077766351,0.0038331313215141556,0.0035461087441546997
187,0.010659422063807947,0.0010000000474974513,0.03336365267098206,0.010710166237952385,0.14300745812448284,0.003465537430823552,0.00790162466437868,0.003730735084344201,0.004046102828972406,0.0035392849979995196
188,0.010572471320050288,0.0010000000474974513,0.03980606462711108,0.010572471320050288,0.12926565983647692,0.003800875640292143,0.008279712707122062,0.003737123861066949,0.004187879785137812,0.0035248482772724703
189,0.010468740972880433,0.0010000000474974513,0.03533881736670787,0.010468740972880433,0.13079703963672767,0.003611559489951454,0.007578055850782326,0.0037117491297842145,0.003934448033036531,0.003513209581431003
190,0.010365044005129687,0.0010000000474974513,0.04197412875408843,0.010365044005129687,0.1574888741223748,0.0034234449032084645,0.008445119602327177,0.0036976299789487693,0.0040031372963304675,0.00350129789204257
191,0.010365044005129687,0.0010000000474974513,0.04622508799031714,0.010381568959279967,0.15872155587349826,0.003566829458863201,0.008521206262242642,0.0037071038586935397,0.0038832497108272617,0.0035015208161654817
192,0.010346322295745837,0.0010000000474974513,0.029073782925409613,0.010346322295745837,0.11698803099508223,0.004053484685908002,0.007028878840682867,0.0036802784281016435,0.0039869486524253955,0.003490019235511249
193,0.010291325137933438,0.0010000000474974513,0.030988421137561867,0.010291325137933438,0.11020962234295079,0.0036760622153798207,0.007292364686989057,0.0036517332138138823,0.003770247807882739,0.0034686204289943543
194,0.010103067020015703,0.0010000000474974513,0.01733527584782274,0.010103067020015703,0.08000929130426053,0.003534104665519898,0.0058068566487816725,0.0036208565885843982,0.003749726815730244,0.0034424383045745448
195,0.010103067020015703,0.0010000000474974513,0.02330144902710165,0.01016199338351558,0.09262807344969638,0.003520090255907261,0.0066666602571157675,0.0036054575211046957,0.003840542331494162,0.0034292350828128227
196,0.010066597627229758,0.0010000000474974513,0.03757266965938042,0.010066597627229758,0.13068364551888106,0.0034731831703710956,0.007930175637848227,0.0035978062324468043,0.003731118151161009,0.0034155059999662635
197,0.010066597627229758,0.0010000000474974513,0.07991410607446278,0.010068028660700246,0.1969314622253193,0.0033605542065908217,0.010680477772545315,0.0036296540021420534,0.003940861797847524,0.003420408346763826
198,0.010022500385925748,0.0010000000474974513,0.01733234083423795,0.010022500385925748,0.08336528598696537,0.003351936250116571,0.005754535965120931,0.0035911019594148464,0.0038536565644083955,0.003400980452560667
199,0.009986186240189368,0.0010000000474974513,0.02877375312742344,0.009986186240189368,0.12690993553297586,0.0033366132274307335,0.007336630177114556,0.003582409568907913,0.003932678326934491,0.00339166309001767
200,0.009811985810693601,0.0010000000474974513,0.02339053311995598,0.009811985810693601,0.09963314845203347,0.0033809326481780955,0.006670619768326389,0.003567237321734884,0.0037277978976370915,0.0033769896090689333
201,0.009805532025083717,0.0010000000474974513,0.02016463294357946,0.009805532025083717,0.07547904907105757,0.0033068399798018453,0.0063475319472196794,0.0035536401533720263,0.0037829256383247645,0.003359403626740999
202,0.009791572022230823,0.0010000000474974513,0.046281769230161536,0.009791572022230823,0.13897407170429263,0.0037022679726310967,0.008091669718644043,0.0035334888576682892,0.0037674294188193994,0.003347103634908648
203,0.009791572022230823,0.0010000000474974513,0.03697523464492835,0.009825346491842286,0.1572354645398552,0.003430910811005686,0.008112844503137482,0.0035306556738901075,0.00396303926281405,0.0033539412447361324
204,0.009674493459260837,0.0010000000474974513,0.015465229395194386,0.009674493459260837,0.07031648765970419,0.003687777503223706,0.005435366959038447,0.003495582907892935,0.003654975610998311,0.003341011208113212
205,0.009576083622800302,0.0010000000474974513,0.025220745023880817,0.009576083622800302,0.10670867353793391,0.004033634819261749,0.006859506502707665,0.0034803781846114417,0.0035707032559504116,0.0033181958640309543
206,0.009542198307805812,0.0010000000474974513,0.03703935345892012,0.009542198307805812,0.12952035482129232,0.003836226732265407,0.00755601396598097,0.003482411682315136,0.0037062900102455168,0.0033067966224799043
207,0.009464361023709622,0.0010000000474974513,0.017291765007378803,0.009464361023709622,0.07249516853514007,0.004108139185015175,0.005544460600194087,0.003458371792775095,0.0037359625269214954,0.0032857874718943787
208,0.009392876540392302,0.0010000000474974513,0.0207205241291107,0.009392876540392302,0.10715211047345288,0.004197533672096148,0.006284125509795432,0.003444118903414746,0.00345291060777023,0.003277416013027668
209,0.009392876540392302,0.0010000000474974513,0.04664473176464721,0.00940134945347426,0.18433703930472395,0.0033349727495805823,0.009309043416352915,0.0034560942898036115,0.003596547968264709,0.0032823975557240677
210,0.009358532772873875,0.0010000000474974513,0.028030034810962605,0.009358532772873875,0.13138018647223004,0.0032833351958261887,0.00728348758129984,0.003457725550064409,0.0038938500165444953,0.0032822448480518632
211,0.009358532772873875,0.0010000000474974513,0.019732316595570936,0.009371493045230736,0.1088887893294632,0.00384091518873658,0.006142053873224145,0.0034412966736880584,0.0037174708478365575,0.0032754840986843324
212,0.009264398004583377,0.0010000000474974513,0.022551835617776256,0.009264398004583377,0.09034368079217925,0.0039036731987280924,0.006208994634935152,0.0034302668563851286,0.003606508927770568,0.003261721842456469
213,0.009264398004583377,0.0010000000474974513,0.0770974917540065,0.009359835384668698,0.2184989151727515,0.004164336527112626,0.01133290797612216,0.0034743032247406473,0.004031846907991083,0.003268123702960255
214,0.009264398004583377,0.0010000000474974513,0.020526019746890306,0.009275293162408438,0.10360136982720769,0.004085591495606798,0.006235530021262515,0.003444397179729296,0.0037351060048614903,0.0032592703845586556
215,0.009191126987678553,0.0010000000474974513,0.02972167165183992,0.009191126987678553,0.11834766468719479,0.003440998930961055,0.0071739469971006066,0.0034255908006732196,0.003502708232879539,0.003249013264833023
216,0.009103646682351836,0.0010000000474974513,0.021225798030500245,0.009103646682351836,0.09719321956344777,0.0041125681725844646,0.006328751191436619,0.0034159007191350344,0.003605718359773342,0.00323296546095178
217,0.009014601889077871,0.0010000000474974513,0.015280784541397165,0.009014601889077871,0.07971509991439092,0.003823337137290962,0.005377868767986592,0.0033911511501417716,0.0036109364595499987,0.003214302770236703
218,0.008997254558060273,0.0010000000474974513,0.017037080628533274,0.008997254558060273,0.07624117609151015,0.004008942670829744,0.005721627872240318,0.003372637082144518,0.003497899684599031,0.0032011918635354367
219,0.00893876777885172,0.0010000000474974513,0.02793284234828142,0.00893876777885172,0.13285523814319275,0.0032440361200579072,0.007080568670728842,0.003364752035690856,0.0034665051132015843,0.003190849616382647
220,0.00893876777885172,0.0010000000474974513,0.03278591400782105,0.008983811354006945,0.12619678456482342,0.0034463514425888404,0.007367707772008062,0.003364606709264582,0.003701633389616984,0.0031893608203770883
221,0.00893876777885172,0.0010000000474974513,0.041785933599067855,0.009008325327005316,0.16695213071394222,0.003825094610734999,0.008677296210042795,0.003383494952744788,0.003962782847565644,0.003204330216188275
222,0.00893876777885172,0.0010000000474974513,0.02803422189924288,0.009012902640327485,0.1197885176389733,0.003563750505416028,0.007003919004343016,0.0033816853172665244,0.0035818020130041262,0.0032067614471745914
223,0.00893876777885172,0.0010000000474974513,0.026952908970654027,0.00894632301882329,0.11224221693658507,0.003459562399338592,0.006807624396010448,0.0033670270571181916,0.0036551710466079745,0.003199733988169245
224,0.00893876777885172,0.0010000000474974513,0.028848180865650764,0.008985338802333697,0.12708728006146647,0.00339918694558977,0.0073814828926461115,0.003366046945966635,0.0038558621513280727,0.0031975337375123327
225,0.00893876777885172,0.0010000000474974513,0.017716172782550794,0.008983144381138126,0.09329184411203045,0.0034177595283245744,0.005872533244851833,0.0033538392399423346,0.003733907843115098,0.0031882153543783946
226,0.008873651351459412,0.0010000000474974513,0.020542645673053375,0.008873651351459412,0.09519124005311727,0.003327596646086947,0.005837891027178249,0.003328466559259163,0.003500150314768305,0.0031705360176235518
227,0.0088136345760312,0.0010000000474974513,0.02113316724939655,0.0088136345760312,0.10393129450491191,0.0033444182580553653,0.006295853038693458,0.0033181117100553217,0.0035262157078998,0.0031602559158294963
228,0.0088136345760312,0.0010000000474974513,0.02358073276254443,0.00883444331515658,0.11924374591978078,0.003214008470241304,0.0065900463111227105,0.0033131706244597025,0.0035333010913730684,0.003150768158964604
229,0.0088136345760312,0.0010000000474974513,0.027521714213377454,0.008840295492635082,0.12420153417844906,0.0032096383679581326,0.006921075890746603,0.0033102183946038485,0.003456004006721375,0.0031409798224696552
230,0.008774848085528522,0.0010000000474974513,0.01979794071989253,0.008774848085528522,0.08696130231177264,0.0033197594528571748,0.005929272993070617,0.003296615119565889,0.0035178925380009965,0.003132919977992063
231,0.008774848085528522,0.0010000000474974513,0.03681977254109763,0.008780026882440102,0.15266152698428648,0.0034245410287071683,0.008153949441371445,0.003304265086634389,0.0036440254500100955,0.003128392299777383
232,0.008774848085528522,0.0010000000474974513,0.024350443738615855,0.008778753603747337,0.10661012776943633,0.0032723418984083505,0.006569958673510343,0.003297790741551182,0.003510799369086835,0.0031260932287520654
233,0.00874600092919856,0.0010000000474974513,0.014868443529457447,0.00874600092919856,0.08380235591279803,0.003210722507732587,0.005319206252690509,0.00328699036334888,0.0033758073130398985,0.003111031412313548
234,0.008673524559491294,0.0010000000474974513,0.019128368628469977,0.008673524559491294,0.08872847596324042,0.0031971229443228328,0.006052051867294233,0.0032738673902080405,0.0034288742115650144,0.0030994561569834362
235,0.00864427018407204,0.0010000000474974513,0.021975356556860684,0.00864427018407204,0.09519195805481187,0.0033395356000326067,0.0062286053749048284,0.003265601238576635,0.0033940588367949447,0.003098410187930672
236,0.008584949904288144,0.0010000000474974513,0.02292142791223874,0.008584949904288144,0.09335816369270973,0.003518492369416575,0.00639322937080096,0.003257131151186447,0.0035812067343076286,0.0030849349605361807
237,0.008584949904288144,0.0010000000474974513,0.02869975126887764,0.008672743924524183,0.14269437572446061,0.003302929273319056,0.007178859513370619,0.0032648717951295463,0.0035532917081789964,0.0030859179648709072
238,0.008584949904288144,0.0010000000474974513,0.03014231454041942,0.00859858114757976,0.13324782444843233,0.0033523475572329797,0.007201178237709494,0.003258224984837829,0.0036081584628996095,0.0030828619028951225
239,0.008584949904288144,0.0010000000474974513,0.015588281701414144,0.008620421358005533,0.0864921663448516,0.0034945544402591525,0.0054597369562995645,0.0032472584929474375,0.003417446514701801,0.003071046209501172
240,0.008515241654771476,0.0010000000474974513,0.02081583510877785,0.008515241654771476,0.09011266385183783,0.0034191573624898306,0.006232865296014803,0.003241105030634225,0.003436103317605653,0.0030614171850279755
241,0.008431715620534097,0.0010000000474974513,0.01384566639829805,0.008431715620534097,0.06336118298799541,0.00351413170883279,0.005140383925809543,0.003227090688295383,0.0033015823293461536,0.0030465133287880517
242,0.008376862207109908,0.0010000000474974513,0.020040750588126738,0.008376862207109908,0.09600175766510824,0.003761041041497016,0.005981524452145787,0.003209295657779317,0.0032035548960520194,0.003032580416959835
243,0.008365162124658246,0.0010000000474974513,0.018810700841364315,0.008365162124658246,0.09346878863546035,0.003441555144435903,0.005824307554791395,0.003199589302964776,0.003290619538088874,0.0030227947125054627
244,0.008365162124658246,0.0010000000474974513,0.025184323254940987,0.008432782189594106,0.09739802881240696,0.003817298916505006,0.006348269083402182,0.0031975008002158075,0.0033080735295493583,0.0030202052969497384
245,0.008365162124658246,0.0010000000474974513,0.03738513564629971,0.008411211180724812,0.1671232541907302,0.00327003691960303,0.007866271770399424,0.0032001333906515974,0.0034038432790954834,0.0030183517947772564
246,0.008365162124658246,0.0010000000474974513,0.01822444625402364,0.008389527855937244,0.09789083129544399,0.0031307222697077967,0.005881039122803062,0.003190592346542269,0.003250409040500763,0.003007527862485607
247,0.008333979078870181,0.0010000000474974513,0.01535327730160103,0.008333979078870181,0.06628720722089908,0.0031278626279282024,0.0053772056972645,0.0031787536374769604,0.003584252174869054,0.0029995995589348935
248,0.008253664037548828,0.0010000000474974513,0.01645736561548219,0.008253664037548828,0.08597609221044802,0.003135655930244947,0.00559260850154213,0.0031665708415664724,0.0032227624615148035,0.00298698815048096
249,0.008250708178699431,0.0010000000474974513,0.027379473915915598,0.008250708178699431,0.12368023443004517,0.0034371961875841253,0.006974122208025361,0.003165747531449703,0.0036853041764446114,0.002987321573481582
250,0.008250708178699431,0.0010000000474974513,0.021904607314408953,0.008262220160967844,0.113339183339301,0.003302973697156669,0.006437247225403665,0.003165372321140965,0.0031589015423805697,0.0029842726376789635
251,0.008250708178699431,0.0010000000474974513,0.023983992229831576,0.008262500984967083,0.11770822340042794,0.003370851374533735,0.006577923465854529,0.003163447737942933,0.003264154034046984,0.0029879964314221985
252,0.008250708178699431,0.0010000000474974513,0.018754521329786184,0.008250814888171185,0.09192821112533751,0.003451438481135716,0.005780282322206597,0.00315284894881984,0.003324386390267344,0.002984848039510456
253,0.00818613487195836,0.0010000000474974513,0.01671983961427394,0.00818613487195836,0.07954553779934902,0.0031298552100783475,0.005571110388911348,0.0031359536445172693,0.003240815926708219,0.0029740907879168823
254,0.00818508145065997,0.0010000000474974513,0.0294869370574837,0.00818508145065997,0.11389416069707561,0.0032234972717944494,0.007036075806075381,0.0031402327973665623,0.0033737932288947056,0.002976887790609073
255,0.008044911401802503,0.0010000000474974513,0.01664558100498935,0.008044911401802503,0.07763947247572636,0.0033069597544153916,0.0056401403686368624,0.0031460166571941717,0.0033960415473137146,0.0029685039898225338
256,0.008044911401802503,0.0010000000474974513,0.026357999937594002,0.008138637822295548,0.10828302806728654,0.003115848463304827,0.006671733077798012,0.003148677241554551,0.003376409103086823,0.0029596646696263343
257,0.008044911401802503,0.0010000000474974513,0.03732779137094828,0.00819585770253799,0.16698847339329873,0.0035450850654636643,0.008137586748088487,0.0031582683607768985,0.003197798284400482,0.0029570277672953007
258,0.008044911401802503,0.0010000000474974513,0.022842595835872788,0.008155306648947444,0.09110996126924616,0.00315899525788928,0.0058915737415015604,0.003144856259928238,0.0031513869955430832,0.0029495689713125053
259,0.008044911401802503,0.0010000000474974513,0.012277791439606956,0.00812120115991249,0.06473009509290337,0.0033225640583709184,0.004895916541782991,0.0031237914681199767,0.003238224592466324,0.0029386260607104
260,0.008040418321146587,0.0010000000474974513,0.013374277549187472,0.008040418321146587,0.07003706710027807,0.0034959212798844853,0.005051630889697314,0.003105776457551854,0.0033675029298246718,0.0029271905687294794
261,0.00798763305433258,0.0010000000474974513,0.012543060436406989,0.00798763305433258,0.06756914740229404,0.0034933469645859476,0.00481921014699774,0.00308798304845771,0.003175059936414163,0.00291418065631143
262,0.00795242871674392,0.0010000000474974513,0.019528956014113776,0.00795242871674392,0.09698944608993117,0.004397663560294245,0.00590973188851033,0.0030779180800751898,0.003130032953842946,0.0029015791135082103
263,0.007900658814286346,0.0010000000474974513,0.013082269393098193,0.007900658814286346,0.07135585275789981,0.004035503049347765,0.0049777486999814085,0.0030657849677715263,0.0032388404197938457,0.0028957214183856182
264,0.007849922221303516,0.0010000000474974513,0.014132845101752162,0.007849922221303516,0.07154682425359263,0.003393174851131882,0.005230977124783707,0.0030563853622329958,0.0032706676912547445,0.0028846571985277083
265,0.007825243871066595,0.0010000000474974513,0.013206949387275095,0.007825243871066595,0.07235919374776448,0.003651243737103509,0.005039742373107154,0.003050347794444685,0.00330038164522379,0.0028789021045419506
266,0.007825243871066595,0.0010000000474974513,0.012699420627234888,0.007957111581752834,0.07480458718885535,0.0034860509480140727,0.004967814787025234,0.0030414542354697325,0.003119815582840447,0.00286928316945604
267,0.007825243871066595,0.0010000000474974513,0.026344437585146742,0.007877552901137227,0.11010246652113587,0.0036747527018616195,0.006519221576028463,0.003036688456304979,0.0030731015974076866,0.0028542100488606684
268,0.00781969838655906,0.0010000000474974513,0.013555557548979583,0.00781969838655906,0.07019579236311506,0.0036599005689627946,0.005095685776303706,0.0030357407066645588,0.0030405339823862195,0.0028459769099987283
269,0.0077853407653278,0.0010000000474974513,0.029516238668118054,0.0077853407653278,0.14015792992172943,0.004118120521635899,0.007336177305251996,0.0030380839665294242,0.003076794106674336,0.0028434274762058334
270,0.0077853407653278,0.0010000000474974513,0.040820032423310636,0.007803393051285291,0.14292455252937736,0.0031935664087197114,0.007855787338350935,0.0030534649777359734,0.0035237069331221864,0.0028508519045026388
271,0.0077853407653278,0.0010000000474974513,0.014911101982132191,0.007791442892243791,0.06930696218072607,0.0036549223600967906,0.005232418778551273,0.003040980819379953,0.003091156789816913,0.002842796943779235
272,0.007744051126453796,0.0010000000474974513,0.011216980372388507,0.007744051126453796,0.05763083642769199,0.0034158791278591583,0.00461746336235011,0.0030253204980864173,0.003077960055297475,0.0028289982673745727
273,0.007714236356460234,0.0010000000474974513,0.02335284422101117,0.007714236356460234,0.11058861179954783,0.004300639148823517,0.006551720938683546,0.0030214928477614953,0.003157189933097203,0.0028313115906103263
274,0.007682813379528981,0.0010000000474974513,0.011997260907492409,0.007682813379528981,0.07142088091047558,0.003650800102714193,0.004796515596253763,0.0030092166747723204,0.003151218430353752,0.002821650760158676
275,0.007619377791800411,0.0010000000474974513,0.017430932690695396,0.007619377791800411,0.08996626175920756,0.0035505418352422217,0.005630477837940582,0.003001823580429946,0.0030551452038218726,0.00281578094590285
276,0.00756630896863591,0.0010000000474974513,0.013859652758845447,0.00756630896863591,0.06558011532981228,0.0035951550339221442,0.00502068439556666,0.0029926064999648105,0.003084884269057685,0.002808798674178433
277,0.00756630896863591,0.0010000000474974513,0.038782239046698565,0.007657470627085445,0.1223919216574898,0.003443006165122899,0.00724238254843548,0.0029997270081119115,0.0032383213729192156,0.0028064681274236405
278,0.00756630896863591,0.0010000000474974513,0.0208456469570257,0.007626163280466348,0.07975997962675602,0.0033336252704286398,0.005605758459535267,0.0029988664007912585,0.0031733048970146957,0.002802446430888046
279,0.00756630896863591,0.0010000000474974513,0.010440730245129284,0.007588366973086928,0.056487458919223334,0.0032804104572746852,0.004509690341316611,0.0029870887202671148,0.003105040165764585,0.0027943080714366384
280,0.007545000276969749,0.0010000000474974513,0.010293143480438586,0.007545000276969749,0.05509885280441124,0.0031011162718443956,0.0044517700279296055,0.0029721940414834972,0.0030225391377812255,0.002782307542584079
281,0.007522932181077488,0.0010000000474974513,0.01248641241340386,0.007522932181077488,0.06937264715252367,0.003160611034826609,0.004923975366194132,0.0029621748378865806,0.0029820462324430834,0.002774089877934126
282,0.007522932181077488,0.0010000000474974513,0.04697316865375773,0.007568653922182068,0.1124692824920547,0.00312905261685009,0.0074410527658653166,0.0029780077309309047,0.003200971598910129,0.0027727280628920526
283,0.007522932181077488,0.0010000000474974513,0.012862301551944455,0.007591696862494893,0.07966907446451538,0.0030991982908110385,0.00494993498180093,0.0029617572031774048,0.0030482018002223723,0.0027655236633294905
284,0.007522932181077488,0.0010000000474974513,0.016749970408005476,0.007562166370978681,0.10288751745667474,0.003012846811029778,0.0057546825649806435,0.002960417923495515,0.0029408158089393012,0.0027604667572436532
285,0.007522932181077488,0.0010000000474974513,0.010591665171900654,0.007617189477759889,0.05031308220213168,0.00307216038240984,0.0045112033624295665,0.002953958456708854,0.0030108555484165272,0.0027493275002334378
286,0.007504289284860869,0.0010000000474974513,0.014238220075304014,0.007504289284860869,0.0786282262906114,0.003325570347875967,0.005234889067759759,0.0029443201046159074,0.003113206077692676,0.002743161817568052
287,0.00746211481232675,0.0010000000474974513,0.010917905358125332,0.00746211481232675,0.051536773702671096,0.0032839055609632664,0.0045859994571522105,0.0029366163301449144,0.003022811183546621,0.00273424133429911
288,0.007375497675402979,0.0010000000474974513,0.01235489056655114,0.007375497675402979,0.067329281794969,0.0034348182691650796,0.004810758255303906,0.002921966005866036,0.0030182899293342397,0.0027253332799285542
289,0.007375497675402979,0.0010000000474974513,0.02078593941863286,0.007418488373668816,0.09015327797454704,0.003776986210384113,0.005929924121714253,0.0029257271068194057,0.002980960431612788,0.0027245758511600634
290,0.007375497675402979,0.0010000000474974513,0.010069911802840798,0.007378306461275869,0.059181759878948026,0.003472388435833705,0.004425673430568749,0.0029172524896384955,0.0029786425654936364,0.002717348830694452
291,0.007375497675402979,0.0010000000474974513,0.009748751512703163,0.0073881749800170145,0.0552268261034246,0.0033730755698223335,0.004348084189875046,0.002907042491568803,0.0029343627625487327,0.002702648411430347
292,0.007375497675402979,0.0010000000474974513,0.032460353451008984,0.00744842621439299,0.1172960310450168,0.0031772840926620753,0.007040664374142683,0.002919704801004989,0.0030017537721235706,0.002706337724156154
293,0.007375497675402979,0.0010000000474974513,0.021176547850281183,0.007392614065825934,0.10159257400807298,0.0034487917841172127,0.006020896709669736,0.0029187138801369987,0.0029034608515062493,0.0027052662348791847
294,0.007368390449505768,0.0010000000474974513,0.035160680575306594,0.007368390449505768,0.13883505306552468,0.0035868365664942243,0.007360301654682609,0.0029232116224861887,0.0031703988978644083,0.0027008720655407967
